,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
2236,YLR200W,343707.2687,334361.9489,335664.2921,188343.8471,194825.5951,184785.5957,5.20E-06,0.460066258,3.61E-06,174,0.000104001,TRUE,2
2477,YMR006C,163700.153,158698.0993,168597.5801,338991.5639,336018.3546,324903.87,5.20E-06,0.568381772,5.07E-06,175,0.000103415,TRUE,4
865,YEL055C,294068.4892,290997.3815,293502.149,226661.6581,229249.1084,223638.0749,5.21E-06,0.456960228,3.82E-06,176,0.000103104,TRUE,13
1260,YGR055W,82724.68668,86991.90647,74752.79455,393516.29,391466.1031,416632.9432,5.26E-06,0.470059777,3.50E-06,177,0.000103506,TRUE,1
1741,YJL123C,313524.8916,307322.2383,312769.3184,213941.3669,207076.4978,212808.7426,5.32E-06,0.53652272,4.15E-06,178,0.000104075,TRUE,11
2573,YMR188C,118878.8061,114479.3546,127933.7498,363863.3987,377247.013,366256.8094,5.33E-06,0.576836502,1.67E-06,179,0.000103619,TRUE,4
168,YBR080C,286691.1606,283010.8534,284370.792,231609.879,235396.7714,232643.4819,5.33E-06,0.452919541,5.02E-06,180,0.000103183,TRUE,17
2076,YKR076W,176668.6243,187002.6566,178495.472,319130.4432,318363.6975,319229.2945,5.37E-06,0.463785792,1.71E-06,181,0.000103395,TRUE,2
895,YER023W,310915.4437,312035.4278,313186.3829,215510.4702,209235.8601,207088.6391,5.39E-06,0.533823715,2.62E-06,182,0.000103193,TRUE,9
1886,YJR137C,306074.7315,303266.6637,302327.8636,215317.8246,221596.1048,215200.1606,5.44E-06,0.463672669,3.50E-06,183,0.000103425,TRUE,12
1099,YGL035C,99895.25139,90705.92504,101359.7027,385912.2259,371916.8926,405196.3612,5.46E-06,0.537627348,9.09E-06,184,0.000103378,TRUE,4
2631,YMR276W,320024.4329,332260.1336,319856.1915,197766.9949,200604.1603,203224.4334,5.47E-06,0.5657522,9.57E-06,185,0.000102878,TRUE,7
2527,YMR105C,186457.2984,185813.9441,192726.1715,316309.2669,316095.5551,306335.0958,5.48E-06,0.561010368,6.09E-06,186,0.00010265,TRUE,12
507,YDL212W,486532.1932,525942.5282,567715.0586,37381.80381,35982.9409,29585.56502,5.58E-06,0.502559586,3.10E-05,187,0.000103928,TRUE,1
2470,YML128C,58214.70262,55338.51776,67048.39338,408874.5917,435107.8064,412901.822,5.64E-06,0.574563484,2.25E-06,188,0.00010438,TRUE,10
235,YBR179C,187287.858,186164.4137,185745.3099,324417.4149,309940.6762,308431.0409,5.64E-06,0.498535352,1.52E-05,189,0.000103852,TRUE,6
2348,YLR405W,166243.7331,176549.2113,165962.8817,330460.2973,326754.488,326966.251,5.72E-06,0.460437572,1.75E-06,190,0.000104775,TRUE,4
1181,YGL173C,358770.4985,368849.7159,346387.7386,167640.0186,173800.8521,175575.8816,5.81E-06,0.545732117,1.15E-05,191,0.000105907,TRUE,26
1538,YHR166C,179024.4354,183075.2486,189164.2019,313135.0696,319879.7222,317013.685,5.86E-06,0.541621845,2.99E-06,192,0.000106341,TRUE,1
2716,YNL080C,288036.2403,289547.6726,288079.1466,230618.5564,226863.4918,232258.1847,5.91E-06,0.585950591,3.95E-06,193,0.000106586,TRUE,1
2841,YNL274C,110985.9623,107875.5106,121249.1676,371051.4912,385837.9127,368153.6854,6.09E-06,0.577439335,2.73E-06,194,0.000109246,TRUE,5
1104,YGL040C,183641.9517,185508.4253,189585.4793,322704.5662,307886.7597,312700.2151,6.20E-06,0.490904607,1.08E-05,195,0.000110621,TRUE,10
515,YDL223C,50784.02075,46431.30749,58317.49097,427108.249,415422.8847,433640.3649,6.24E-06,0.554383781,5.03E-07,196,0.000110928,TRUE,3
868,YEL060C,161213.7005,169270.4532,172235.2952,325708.0594,335680.6654,328753.1271,6.26E-06,0.528002074,3.27E-06,197,0.000110654,TRUE,6
2253,YLR227W-B,482182.9019,494945.1119,441372.3108,70229.90892,78711.66569,82140.29171,6.30E-06,0.530757589,1.81E-05,198,0.000110716,TRUE,6
1738,YJL117W,342167.2086,354811.159,347418.0904,175019.3773,186430.1452,181044.0844,6.36E-06,0.503643457,4.50E-06,199,0.000111341,TRUE,2
173,YBR085W,434922.1755,487027.8673,460711.2352,81322.14833,87009.25778,94207.44638,6.45E-06,0.551866496,1.76E-05,200,0.000112256,TRUE,2
1322,YGR157W,325298.5159,318082.5586,322309.0814,197604.5593,207061.6888,203025.2432,6.60E-06,0.455530189,4.16E-06,201,0.00011441,TRUE,8
1102,YGL038C,198712.9154,196336.3081,200166.5021,297533.1337,304915.2093,310881.3424,6.61E-06,0.544841032,1.23E-05,202,0.000113911,TRUE,4
871,YEL070W,74685.31495,75505.89616,87273.82982,412072.9672,389811.8249,406632.1968,6.63E-06,0.526025238,2.05E-06,203,0.000113698,TRUE,8
926,YER065C,60696.20168,58202.56735,71151.00225,419392.0866,414994.6097,413911.3649,6.65E-06,0.556669492,1.33E-07,204,0.000113552,TRUE,11
3373,YPR004C,223656.1461,218375.9911,222522.7628,287284.2889,283392.637,285343.6009,6.76E-06,0.545586822,5.29E-06,205,0.000114845,TRUE,7
1689,YJL020C,329724.9376,341059.5356,327485.4614,188659.2961,196597.7077,194856.8561,6.79E-06,0.532756949,8.68E-06,206,0.000114737,TRUE,16
2882,YNR015W,215317.619,213663.433,209520.9644,294100.2806,288569.1495,294386.4723,6.86E-06,0.472774819,6.41E-06,207,0.000115459,TRUE,9
843,YEL021W,518319.012,525759.4094,506224.5192,34847.96598,43689.80136,45416.77955,6.98E-06,0.503753793,2.18E-07,208,0.000116843,TRUE,7
3250,YPL058C,211666.5601,213233.2985,216732.5527,287862.7157,295375.7542,292037.4491,6.98E-06,0.56385351,7.85E-06,209,0.000116333,TRUE,17
1298,YGR112W,131669.237,140666.8628,129451.824,354586.2439,346317.6359,370904.9432,7.04E-06,0.448293853,9.77E-06,210,0.000116716,TRUE,1
1278,YGR084C,195682.2871,191088.6937,191060.0851,306810.5971,317516.3426,303630.5298,7.14E-06,0.584684625,1.28E-05,211,0.000117846,TRUE,4
3357,YPL245W,162592.249,171389.9636,174165.966,333181.0586,326004.1567,326111.0591,7.22E-06,0.493468192,2.96E-06,212,0.00011854,TRUE,6
842,YEL020W-A,180355.9486,174673.9975,181833.33,328933.9723,320528.4227,312305.2989,7.23E-06,0.556540731,1.14E-05,213,0.000118261,TRUE,3
807,YDR494W,141654.4275,133851.3574,145684.4452,344583.4444,365092.6569,348326.6186,7.24E-06,0.600186757,7.88E-06,214,0.000117751,TRUE,6
1847,YJR077C,103347.126,101001.5003,112641.0018,390491.385,360535.1503,391364.284,7.38E-06,0.512635801,1.38E-05,215,0.000119483,TRUE,15
323,YCL042W,101764.4347,113045.3019,111181.0772,395655.3914,361470.5002,377659.1912,7.48E-06,0.459915936,1.35E-05,216,0.000120644,TRUE,1
3376,YPR010C-A,48067.78655,42022.56397,53134.94355,431836.8893,406174.9775,447546.6094,7.50E-06,0.54809437,6.87E-06,217,0.000120297,TRUE,1
2520,YMR089C,214774.9131,212582.2394,216049.7868,292514.7415,295104.1066,286204.9927,7.51E-06,0.584265353,1.10E-05,218,0.000119915,TRUE,4
2420,YML056C,309813.0191,309139.437,319715.1697,212526.359,210764.0842,206994.79,7.56E-06,0.486024377,1.10E-05,219,0.000120222,TRUE,5
2653,YMR305C,166875.1104,173360.8411,175108.4331,331656.4628,316002.7954,331155.2834,7.67E-06,0.463620419,1.11E-05,220,0.000121435,TRUE,1
3391,YPR034W,219983.6057,224649.9069,222299.8391,281778.0998,284691.8186,287474.1141,7.84E-06,0.482900356,8.05E-06,221,0.000123503,TRUE,12
1544,YHR179W,448027.9278,460168.4902,395924.4765,107777.7746,110154.838,107106.1772,7.90E-06,0.546866947,7.82E-05,222,0.000123969,TRUE,27
2355,YLR413W,293474.1131,297235.1275,290267.2006,226022.9449,223203.7199,227661.9053,7.97E-06,0.598325967,9.18E-06,223,0.000124512,TRUE,9
1496,YHR097C,175245.4638,174821.2124,168131.2871,336488.195,319384.0832,320368.4041,8.04E-06,0.477182718,1.42E-05,224,0.000124951,TRUE,1
820,YDR515W,203809.4913,198212.202,200353.6011,307816.3727,296025.8913,303188.9064,8.07E-06,0.502022681,1.16E-05,225,0.000124911,TRUE,2
1120,YGL065C,341556.9975,356499.9796,339212.9426,186568.0823,183979.904,177233.0555,8.14E-06,0.551862502,1.15E-05,226,0.00012535,TRUE,3
2293,YLR300W,188260.3241,190452.3621,195457.1093,313719.2579,302583.4248,314182.9629,8.25E-06,0.483551035,1.07E-05,227,0.000126522,TRUE,9
756,YDR405W,89752.88726,96869.33282,103710.3689,405460.3008,374703.3113,384621.2586,8.29E-06,0.49567583,7.98E-06,228,0.000126564,TRUE,4
2944,YOL045W,315206.4734,310811.4604,309722.8298,207501.9102,215938.9912,208811.2602,8.32E-06,0.45742651,5.34E-06,229,0.000126451,TRUE,4
651,YDR216W,108070.5833,110162.5614,119806.8774,374739.7643,393570.6519,358784.2344,8.33E-06,0.570920419,1.62E-05,230,0.000126166,TRUE,2
2672,YNL009W,135861.9061,130287.9309,144369.4882,349495.4591,365597.007,351747.8314,8.41E-06,0.591509658,4.62E-06,231,0.000126711,TRUE,1
2971,YOL092W,321347.9614,338638.022,332543.915,192343.0242,193974.222,198778.5813,8.49E-06,0.568683522,1.50E-05,232,0.000127484,TRUE,2
874,YER002W,209677.4617,208452.5598,213544.3508,294913.9098,299000.2152,289719.1195,8.69E-06,0.587101462,1.09E-05,233,0.000129865,TRUE,5
1801,YJR006W,222345.3352,219224.5377,215311.3859,286459.5335,287273.7841,288324.7216,8.83E-06,0.514504516,5.35E-06,234,0.000131425,TRUE,4
873,YER001W,157566.3113,166692.5395,169002.8273,329246.7622,327641.5911,340445.5631,8.84E-06,0.48396005,6.03E-06,235,0.000130936,TRUE,9
2598,YMR225C,158276.9413,164984.0522,171146.6017,333692.0264,337083.3821,326380.5507,8.84E-06,0.53548743,4.28E-06,236,0.000130498,TRUE,1
1318,YGR148C,176161.6773,166794.7202,173099.8944,336376.6871,321713.5286,320515.454,8.88E-06,0.543279202,1.19E-05,237,0.000130437,TRUE,5
797,YDR481C,372273.1966,399697.8378,365971.9393,157608.0869,149689.875,156359.6099,8.91E-06,0.60528512,2.97E-05,238,0.000130361,TRUE,6
1148,YGL110C,285258.2437,286279.6671,289202.1874,228540.2306,232408.117,233266.068,8.91E-06,0.492744123,7.72E-06,239,0.00012987,TRUE,2
2742,YNL117W,48656.32431,49993.4787,61262.29162,422856.0529,422056.5279,428114.4912,8.95E-06,0.542501157,1.21E-07,240,0.000129844,TRUE,12
3067,YOR115C,392190.6648,388804.8321,409733.1133,141236.255,148827.8515,133007.813,8.98E-06,0.456331065,5.51E-06,241,0.000129755,TRUE,1
3062,YOR108W,196821.0095,192877.5731,195803.1587,303265.1576,316422.1514,302135.2375,9.23E-06,0.602147462,1.89E-05,242,0.000132852,TRUE,6
0,Q0045,54972.056,54595.32793,64567.85429,393262.308,456194.8898,413624.5277,9.26E-06,0.583483759,4.26E-05,243,0.000132676,TRUE,2
1820,YJR042W,337393.6552,363268.6615,348316.5408,179367.9818,176290.6573,182436.0138,9.27E-06,0.595328802,2.48E-05,244,0.000132355,TRUE,7
500,YDL202W,139890.0251,141821.5839,147114.5229,331383.8043,356744.8982,362909.3282,9.29E-06,0.546070429,3.05E-05,245,0.000132071,TRUE,4
1575,YIL022W,219891.5694,224780.3792,221010.8946,288188.9611,284191.2506,282551.0666,9.37E-06,0.464886561,9.36E-06,246,0.000132643,TRUE,9
983,YER155C,313976.6415,321215.6277,306249.4024,207225.1591,209323.0655,210215.2293,9.40E-06,0.567271726,1.85E-05,247,0.000132525,TRUE,23
2123,YLL062C,219275.9384,224148.5805,218217.7009,285363.1241,284376.451,288321.8108,9.45E-06,0.446192722,7.28E-06,248,0.000132727,TRUE,4
3261,YPL078C,90932.94798,93463.94282,99179.17202,391617.5632,359606.7511,417858.7427,9.61E-06,0.477642639,6.49E-05,249,0.00013443,TRUE,8
1885,YJR135W-A,173430.6223,163739.2189,173459.9496,336471.4166,324515.2315,322321.4352,9.62E-06,0.558753038,8.58E-06,250,0.000133982,TRUE,1
3116,YOR201C,151800.2579,137283.4555,142325.8279,349576.2111,356990.0771,342348.8615,9.72E-06,0.587157861,4.30E-06,251,0.000134814,TRUE,2
160,YBR069C,376156.7282,416317.711,381143.749,140327.3538,146823.4575,147490.7627,9.84E-06,0.564584093,4.35E-05,252,0.000135926,TRUE,4
2334,YLR384C,302391.0464,311618.0316,301215.7929,214864.7512,214855.3894,218850.4571,9.87E-06,0.591825527,1.51E-05,253,0.000135813,TRUE,20
770,YDR434W,294083.5206,297131.6541,292830.6207,224669.2072,228458.449,221691.8842,9.95E-06,0.495853965,7.52E-06,254,0.000136436,TRUE,5
1656,YIL162W,369961.8206,352912.2134,354837.2835,169102.2861,179233.4559,166812.7803,1.00E-05,0.448109983,9.16E-06,255,0.00013659,TRUE,5
887,YER016W,188728.1288,192498.4093,184035.7849,305067.598,313692.7645,318806.4404,1.02E-05,0.488961635,1.22E-05,256,0.000138297,TRUE,4
547,YDR036C,195579.6415,194695.2437,201850.9146,305003.4491,311545.962,299926.1613,1.02E-05,0.588495554,1.17E-05,257,0.000138115,TRUE,9
1878,YJR126C,161956.2881,151276.9968,153512.1611,331684.0083,353025.3574,335190.5415,1.02E-05,0.595700774,1.51E-05,258,0.000137988,TRUE,3
65,YBL017C,299444.2218,305519.8029,295174.1708,220287.5442,218388.5021,222283.151,1.04E-05,0.598716669,1.55E-05,259,0.000139296,TRUE,13
2404,YML027W,179349.0775,176612.3116,168617.7462,328376.004,327311.8915,315667.3508,1.05E-05,0.520669321,8.78E-06,260,0.000140189,TRUE,1
930,YER071C,381657.5344,364595.4658,366696.2983,153806.2343,168235.4346,163885.6139,1.05E-05,0.461061967,6.93E-06,261,0.000140675,TRUE,1
3174,YOR295W,359864.78,376580.3019,368818.4782,159599.9401,159407.0081,172708.1682,1.06E-05,0.574323712,6.21E-06,262,0.000140313,TRUE,1
340,YCR012W,312944.1185,322915.8654,311383.9892,211219.4584,207170.4256,203827.4417,1.06E-05,0.570201965,1.34E-05,263,0.00014005,TRUE,103
723,YDR347W,143133.3182,151942.133,146998.272,348915.1396,329523.7542,360154.1185,1.06E-05,0.439008116,2.83E-05,264,0.000140268,TRUE,4
2710,YNL072W,192208.5319,200238.6148,194827.9077,307804.029,311921.5686,300231.8883,1.07E-05,0.508649326,1.18E-05,265,0.00014061,TRUE,4
2026,YKL209C,55676.46074,52149.14132,65423.79291,409823.1329,444958.5357,408676.1095,1.07E-05,0.589206772,8.47E-06,266,0.000140254,TRUE,1
2902,YNR037C,115499.8024,128169.8793,130401.4266,373271.1836,362902.704,359877.8651,1.08E-05,0.490661876,2.57E-06,267,0.000140391,TRUE,3
2650,YMR302C,175942.0209,174216.2797,183690.26,312772.2346,328390.7761,323475.3831,1.08E-05,0.584058362,1.24E-05,268,0.000140311,TRUE,9
498,YDL198C,177076.8449,178885.2217,171111.7876,311931.4442,325979.5239,331246.0352,1.10E-05,0.506868473,1.89E-05,269,0.000141747,TRUE,3
2579,YMR196W,183890.1309,182494.6698,183800.269,312221.6377,329731.6822,309180.7223,1.10E-05,0.593361261,3.15E-05,270,0.000141789,TRUE,7
1262,YGR057C,175318.3683,176738.4138,174556.3936,312289.8043,320302.6158,336884.7515,1.12E-05,0.497746158,3.47E-05,271,0.000143533,TRUE,1
965,YER126C,182276.2528,186008.1905,173281.6185,318718.7715,319955.0346,318311.6358,1.12E-05,0.477644794,3.42E-06,272,0.000144007,TRUE,6
945,YER090W,301639.1695,303025.4658,292610.1951,220363.2608,220893.2898,222081.7775,1.13E-05,0.561850322,1.91E-05,273,0.000144134,TRUE,13
3299,YPL138C,190406.471,189592.9775,184441.2251,304345.6272,312180.2886,321702.0514,1.13E-05,0.503579647,2.02E-05,274,0.000144098,TRUE,2
1252,YGR041W,492846.2213,483695.5747,457490.9663,64402.91881,73940.87116,80886.00173,1.13E-05,0.517955428,4.05E-06,275,0.000143612,TRUE,2
1512,YHR120W,192994.14,192401.8838,194096.4741,302967.343,319746.5711,304133.1781,1.16E-05,0.594124009,2.86E-05,276,0.000146694,TRUE,3
18,YAL022C,332063.842,328725.8855,343763.5511,189888.7386,198145.2069,188303.7553,1.16E-05,0.442674412,1.30E-05,277,0.000146379,TRUE,1
45,YAR002W,293424.1511,300587.5379,298315.7005,223950.0202,218971.0323,224829.1021,1.18E-05,0.603725759,1.15E-05,278,0.000147604,TRUE,8
2862,YNL308C,273696.1397,276771.5968,274620.2287,239639.9421,241036.9385,242697.7456,1.18E-05,0.565331704,1.17E-05,279,0.000147152,TRUE,8
3104,YOR174W,203798.1205,209068.6316,200881.4133,304038.729,296140.3625,297297.7454,1.18E-05,0.446955761,1.04E-05,280,0.000146958,TRUE,2
1635,YIL130W,219442.2728,214161.2453,216338.456,290909.6511,292700.245,284675.6698,1.24E-05,0.590926461,1.44E-05,281,0.000153287,TRUE,2
1600,YIL070C,121867.5237,114666.0678,126281.0209,372775.4137,386693.0043,347181.89,1.24E-05,0.60151784,3.30E-05,282,0.000152919,TRUE,4
3258,YPL074W,215962.6787,216778.6087,212838.3869,291041.6427,295345.4938,285361.2067,1.25E-05,0.546533101,1.76E-05,283,0.000153241,TRUE,1
1056,YFR030W,361799.3611,380967.4211,345548.6267,166701.3707,167005.3846,170868.1403,1.26E-05,0.586494372,4.67E-05,284,0.000154031,TRUE,9
585,YDR101C,229886.6545,228694.3955,224466.0307,281944.9625,279068.3335,279430.9645,1.27E-05,0.484519067,9.74E-06,285,0.000155093,TRUE,18
1162,YGL137W,288829.7592,295954.9003,297138.3686,225587.2467,227527.5311,223707.1162,1.27E-05,0.514104128,1.72E-05,286,0.000154829,TRUE,20
2754,YNL137C,128459.3141,128315.8568,135537.4397,336424.5568,375455.1215,369804.5223,1.28E-05,0.573312057,5.01E-05,287,0.000154984,TRUE,2
1076,YGL001C,213785.9424,210854.1957,211984.639,298596.7509,286790.7208,293373.3137,1.28E-05,0.480025221,2.14E-05,288,0.000154962,TRUE,4
680,YDR272W,353566.2437,380984.3456,370409.6142,160608.1326,160095.6007,171331.5859,1.28E-05,0.584431109,2.02E-05,289,0.0001548,TRUE,3
1207,YGL224C,333991.8955,328946.523,313745.251,198845.0765,199494.3964,199138.9577,1.29E-05,0.536180151,3.18E-05,290,0.000154909,TRUE,2
2583,YMR205C,311140.2378,324209.9921,310811.6822,209582.5568,204316.7195,208963.2988,1.29E-05,0.614935286,2.17E-05,291,0.000154633,TRUE,37
2536,YMR117C,204726.6706,201213.566,195989.6557,300749.0446,298474.858,307893.5539,1.29E-05,0.485817323,1.17E-05,292,0.000154163,TRUE,1
1871,YJR113C,116396.6715,124256.3246,131502.2703,381640.8905,361791.531,354371.6969,1.30E-05,0.508567452,1.26E-05,293,0.000153982,TRUE,1
2655,YMR308C,348492.8998,357664.5729,331921.9358,178215.6843,185147.6595,183229.8121,1.30E-05,0.544016563,3.05E-05,294,0.000154514,TRUE,13
2487,YMR027W,286017.4783,286905.3704,286392.0973,229605.7598,235548.0539,230230.8647,1.31E-05,0.460181917,8.75E-06,295,0.000154062,TRUE,13
1168,YGL148W,306124.6029,316218.906,304453.8059,210481.9153,212175.6768,216320.5345,1.32E-05,0.58591837,1.91E-05,296,0.000155149,TRUE,16
3220,YOR377W,397649.7044,399459.7811,369200.0304,139400.6769,153249.6882,147901.8122,1.32E-05,0.505651325,2.18E-05,297,0.000155194,TRUE,7
2795,YNL208W,312860.7596,314333.6725,316634.6668,206373.1352,215061.4327,204487.2208,1.33E-05,0.453390463,6.59E-06,298,0.000155233,TRUE,3
1971,YKL120W,122310.9991,120588.3616,135863.9261,355800.5435,376112.5799,361334.6598,1.34E-05,0.584745824,6.69E-06,299,0.000155593,TRUE,6
736,YDR375C,147095.7138,135454.9464,150705.557,346465.3914,357242.5727,344244.1644,1.34E-05,0.607652518,4.70E-06,300,0.000155334,TRUE,4
1907,YKL016C,132692.6909,134188.7768,136014.1429,360880.9656,332400.1512,377437.9191,1.35E-05,0.458317038,7.22E-05,301,0.000155962,TRUE,7
348,YCR030C,218072.5231,218796.2534,218365.9181,282521.1917,293189.6312,288199.8312,1.36E-05,0.572957488,2.30E-05,302,0.000156959,TRUE,10
799,YDR484W,230900.5934,225800.9839,226108.045,282278.5736,279705.0875,278856.8404,1.36E-05,0.544976611,1.11E-05,303,0.000156679,TRUE,1
734,YDR368W,302919.0183,306940.7598,297707.5863,214634.3464,221408.6926,219055.557,1.37E-05,0.521652266,1.46E-05,304,0.000156756,TRUE,14
1441,YHR016C,291722.3604,301131.2713,297217.8957,221553.3784,222126.5076,225996.3608,1.39E-05,0.582739692,1.80E-05,305,0.000158415,TRUE,3
2624,YMR266W,312856.3779,326092.9573,310658.1751,204380.0985,209351.9954,206482.1471,1.39E-05,0.556391807,2.61E-05,306,0.000158067,TRUE,7
217,YBR146W,132343.2179,120540.3767,120572.6278,356594.217,386852.2325,353800.8039,1.40E-05,0.593789055,2.83E-05,307,0.000158427,TRUE,4
1799,YJR004C,559265.7311,557310.8921,550535.0517,6628.465606,11149.69842,10255.09721,1.41E-05,0.47761937,5.34E-09,308,0.000159255,TRUE,2
654,YDR222W,201602.2932,204062.3841,196874.4368,305581.0775,294882.4761,306006.3556,1.42E-05,0.434821837,1.76E-05,309,0.00015985,TRUE,3
757,YDR406W,391591.5392,416351.3094,372135.4335,143482.551,136704.8136,148018.1828,1.42E-05,0.609870174,4.55E-05,310,0.000159708,TRUE,5
1543,YHR174W,338148.6988,330003.3929,350030.3413,192708.957,189607.9315,182743.6278,1.43E-05,0.468497566,2.05E-05,311,0.000160664,TRUE,142
1131,YGL084C,293287.7813,299079.1912,296202.588,219926.992,223721.0381,227308.3773,1.44E-05,0.549614724,1.16E-05,312,0.000160157,TRUE,3
863,YEL052W,209745.806,210214.7602,203017.1348,293465.5295,294773.0313,301569.0341,1.44E-05,0.47456046,1.30E-05,313,0.000160172,TRUE,2
52,YAR028W,540734.4612,555030.216,486177.9717,25618.6213,34433.00864,35414.9794,1.44E-05,0.508491225,1.99E-05,314,0.000160094,TRUE,1
88,YBL051C,374967.2759,385539.9295,358538.5453,152185.3116,161042.1227,166335.8345,1.45E-05,0.546667383,1.78E-05,315,0.000160226,TRUE,6
1777,YJL180C,159235.3928,150490.9714,155230.6732,326253.5147,357451.8814,337981.4289,1.47E-05,0.61016565,3.95E-05,316,0.000161818,TRUE,4
785,YDR462W,141622.0366,147882.6191,149212.2312,365658.4819,329091.2153,346990.2459,1.50E-05,0.455304453,4.93E-05,317,0.000164231,TRUE,6
2027,YKL210W,350695.2816,363575.6861,332390.1608,181312.4807,178677.4412,179133.8033,1.50E-05,0.584760884,4.89E-05,318,0.000164675,TRUE,40
1786,YJL200C,199885.5413,210017.1381,201800.109,299168.4723,301478.3888,298802.4268,1.51E-05,0.465091131,7.55E-06,319,0.000164577,TRUE,13
707,YDR322C-A,98446.68996,105725.8329,110308.4172,367096.0735,413211.0868,366657.4519,1.52E-05,0.56830153,6.21E-05,320,0.000164961,TRUE,3
1663,YIR007W,376297.9555,384614.1774,357213.9845,163006.8368,165454.6478,152167.5271,1.53E-05,0.51894065,1.98E-05,321,0.000166045,TRUE,1
3341,YPL222W,180266.4161,184629.5897,182793.8616,330906.4037,311022.7719,310292.5693,1.54E-05,0.470650185,3.97E-05,322,0.000166243,TRUE,2
1975,YKL128C,336966.5606,350182.3944,328387.8097,183270.2926,192059.9803,190156.8155,1.54E-05,0.54328231,2.61E-05,323,0.000165856,TRUE,7
90,YBL055C,313495.6793,306423.1969,312904.9948,208118.2539,217453.1007,209460.4301,1.57E-05,0.426623973,1.14E-05,324,0.000168674,TRUE,12
2849,YNL288W,310235.7216,298806.9542,302517.2123,214043.8403,219494.7733,218626.4674,1.58E-05,0.451662576,2.13E-05,325,0.000169366,TRUE,3
2367,YLR430W,352848.6907,361807.6938,331070.1163,178749.6074,180045.9639,181093.2239,1.58E-05,0.570963865,5.11E-05,326,0.000169182,TRUE,9
3084,YOR140W,186009.7002,194491.6948,183977.5894,307941.5919,319956.7576,310663.4166,1.58E-05,0.501227656,1.37E-05,327,0.000168775,TRUE,1
1821,YJR043C,187970.9023,192673.2103,197880.3204,308350.8638,316143.3085,303243.3687,1.60E-05,0.563382571,1.60E-05,328,0.000170089,TRUE,2
908,YER044C,168981.5903,171223.0388,173644.7132,341377.3657,313180.6758,325381.2365,1.60E-05,0.464288145,4.74E-05,329,0.000169666,TRUE,3
3106,YOR176W,302144.7283,306381.0247,304150.7179,222435.7462,215954.567,212713.5966,1.62E-05,0.551456395,9.62E-06,330,0.000170581,TRUE,7
697,YDR304C,334828.3039,338857.5159,324785.0598,192585.3968,199806.4732,187653.2877,1.64E-05,0.495580971,1.41E-05,331,0.000172644,TRUE,5
