,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
3325,YMR152W,503178.4863,505075.1037,496702.7165,728056.3695,754403.0993,762855.9691,1.16E-05,0.522664679,2.16E-05,175,0.000302515,TRUE,20
619,YDL135C,490667.2823,497298.1264,494715.2855,733097.7548,772284.9446,759586.723,1.17E-05,0.555016783,2.40E-05,176,0.000301194,TRUE,11
2752,YLL042C,495643.2357,502358.7134,512466.631,742176.9664,764770.8536,737237.3163,1.18E-05,0.575177206,1.52E-05,177,0.000303923,TRUE,1
867,YDR216W,314729.2485,322921.5784,342386.2771,886605.3994,934614.1616,846676.4451,1.22E-05,0.575028922,3.00E-05,178,0.00031144,TRUE,5
1527,YGL144C,746749.1996,772379.1222,743835.4696,546813.9474,549785.8786,548875.4978,1.22E-05,0.580452428,2.27E-05,179,0.000310329,TRUE,5
2027,YHR198C,437880.6454,437069.8738,459312.9241,794780.3037,815275.9384,774469.5685,1.22E-05,0.586252718,1.45E-05,180,0.000308848,TRUE,5
3109,YML009C,396391.6896,420140.1644,409682.0556,818009.7933,855171.4134,797115.7734,1.23E-05,0.533071157,2.25E-05,181,0.000308716,TRUE,2
1838,YHL009C,995441.6101,960650.9134,969814.7091,353930.4678,398856.8605,369326.8874,1.25E-05,0.447029409,3.64E-06,182,0.000312533,TRUE,6
8,R0030W,1020209.652,1020382.944,1113532.09,318125.6639,335319.9494,296905.694,1.25E-05,0.456596017,2.41E-05,183,0.000311159,TRUE,3
1455,YGL053W,943979.1211,1058319.03,1029249.622,338349.8031,363356.4885,343320.2696,1.27E-05,0.523751843,4.68E-05,184,0.000314419,TRUE,3
3313,YMR135C,507469.4163,515440.599,527126.7457,738790.9746,746977.0849,726637.9782,1.28E-05,0.557974044,1.14E-05,185,0.000315074,TRUE,6
3144,YML054C,198604.2669,215203.4084,240997.0784,964841.3733,999846.8616,959248.8795,1.29E-05,0.541648723,1.79E-06,186,0.000316199,TRUE,9
1364,YFL047W,694264.7517,702398.1087,707129.0594,586535.1004,592343.1599,593915.3052,1.29E-05,0.515910494,1.47E-05,187,0.000314543,TRUE,26
2300,YJL157C,772513.2794,771409.087,786667.9899,519184.7194,543423.5296,531997.4604,1.30E-05,0.452758653,8.79E-06,188,0.00031534,TRUE,9
3681,YNL271C,723007.6122,717154.5303,727721.4049,582700.6861,569977.7088,568525.6381,1.31E-05,0.515699471,1.06E-05,189,0.000314737,TRUE,26
2192,YJL002C,744438.3644,750582.6798,737138.9532,563468.0414,545370.5086,559635.8282,1.32E-05,0.607846977,9.84E-06,190,0.000314774,TRUE,8
4008,YOR140W,497922.0249,516964.7828,493358.5058,739870.7274,746791.4171,755508.0061,1.39E-05,0.456583214,8.79E-06,191,0.000331431,TRUE,9
1720,YGR148C,475224.7591,465670.3982,478222.0996,777965.417,791715.7732,746341.4124,1.42E-05,0.595894036,2.81E-05,192,0.000336265,TRUE,22
4296,YPL134C,379733.5248,395074.1527,412053.1105,838152.6178,856898.9789,807131.2628,1.42E-05,0.553644469,1.42E-05,193,0.000334839,TRUE,9
4,Q0105,393213.9944,385465.0722,374174.5801,796318.17,865786.1792,862505.1492,1.43E-05,0.549415079,3.97E-05,194,0.000334669,TRUE,1
2750,YLL040C,803046.8464,816544.5666,797308.8875,496435.9658,525195.7638,503522.207,1.49E-05,0.483128452,8.78E-06,195,0.000346878,TRUE,70
3605,YNL173C,401350.9511,409338.0815,430217.463,841323.903,824093.9526,792088.4442,1.49E-05,0.541222125,1.75E-05,196,0.00034572,TRUE,10
2543,YKL096W,176811.3865,174213.9592,214173.3771,995827.9541,991031.3323,1004401.083,1.50E-05,0.556204588,4.63E-07,197,0.000346319,TRUE,10
2427,YJR110W,708520.8624,721607.814,710734.7519,574080.6827,584912.6248,583823.462,1.50E-05,0.53859852,1.52E-05,198,0.00034472,TRUE,8
148,YBL090W,408116.3364,424783.9059,438625.6538,802132.2585,836651.7844,796288.7054,1.50E-05,0.558348683,1.47E-05,199,0.000343519,TRUE,10
2753,YLL043W,371828.2973,385412.5213,390128.9246,817096.6767,819530.9553,890174.1404,1.52E-05,0.481613948,4.81E-05,200,0.000345563,TRUE,3
419,YCL036W,466529.3078,464199.02,480853.1211,758814.3365,800195.6089,764155.8131,1.53E-05,0.604490911,2.67E-05,201,0.00034662,TRUE,4
2193,YJL005W,768441.3602,752534.9716,749803.4209,541126.3379,558134.175,540266.2795,1.54E-05,0.448247171,1.39E-05,202,0.000345606,TRUE,33
3163,YML075C,397810.0851,381042.9533,412241.5994,826740.3849,863057.1991,808585.6557,1.54E-05,0.613870476,1.88E-05,203,0.000344582,TRUE,23
1880,YHR023W,785846.2166,777523.6342,788521.6401,516092.6872,542104.0723,519241.4175,1.54E-05,0.43567424,8.19E-06,204,0.000343663,TRUE,38
2299,YJL156C,411366.7738,413787.6492,435210.2981,803778.612,846731.2596,793755.6896,1.56E-05,0.593303708,2.52E-05,205,0.000345934,TRUE,6
1979,YHR136C,1023756.664,1040005.33,968980.4579,322403.3044,341954.4222,367424.5701,1.56E-05,0.547395983,1.20E-05,206,0.000344378,TRUE,7
1760,YGR199W,1014566.376,1009898.428,1011883.478,318811.1847,370399.9206,346994.7267,1.57E-05,0.460160512,1.52E-06,207,0.000344983,TRUE,5
57,YAL060W,407723.8427,387022.2851,415929.3636,798368.6483,853871.9161,829439.6687,1.58E-05,0.612852275,2.03E-05,208,0.000344664,TRUE,12
4123,YOR286W,737048.5352,768562.6704,746626.053,551062.8926,550550.183,553050.4618,1.58E-05,0.594548404,2.88E-05,209,0.0003445,TRUE,7
1581,YGL222C,463938.0932,467715.9898,448397.9323,756661.1821,802040.423,786221.5256,1.59E-05,0.535575988,2.48E-05,210,0.000343163,TRUE,5
4164,YOR347C,823191.2839,830305.9477,825025.9518,479681.3204,513028.4815,484759.9173,1.61E-05,0.458943652,6.05E-06,211,0.000347938,TRUE,9
2418,YJR098C,546674.1248,545367.395,538649.0168,701784.5987,726655.1971,717996.1386,1.64E-05,0.560017322,2.38E-05,212,0.000350975,TRUE,7
2260,YJL102W,435955.2643,444542.4639,449997.8446,784041.1849,830978.0425,773233.2899,1.66E-05,0.583139665,4.17E-05,213,0.000354654,TRUE,11
440,YCL067C,1108898.536,1174377.984,1132892.118,217927.908,267505.288,251390.2378,1.67E-05,0.486913327,3.15E-06,214,0.000354343,TRUE,2
2177,YIR015W,534423.4325,527252.76,523084.6032,712133.7933,728338.5281,740959.657,1.67E-05,0.530107497,2.46E-05,215,0.000353011,TRUE,3
4324,YPL173W,399290.6152,399996.0016,424228.1004,807420.3693,859359.8996,806958.1264,1.67E-05,0.598091048,2.68E-05,216,0.000352088,TRUE,13
4071,YOR222W,498011.0281,487360.1138,498930.1882,742654.3662,778534.8771,743277.1078,1.68E-05,0.619477741,3.08E-05,217,0.00035154,TRUE,13
2461,YKL003C,420913.9822,424215.3377,416252.3079,838202.4664,830835.3991,771078.1754,1.68E-05,0.537601467,5.16E-05,218,0.000350336,TRUE,2
1040,YDR441C,805329.5977,833588.8784,853546.0516,486085.5898,502754.3607,480400.0093,1.69E-05,0.482191955,2.53E-05,219,0.000350099,TRUE,6
749,YDR066C,909121.3378,881020.4212,881254.747,461872.4697,438309.9391,420694.2521,1.69E-05,0.51151276,7.62E-06,220,0.000349387,TRUE,1
3409,YMR260C,440735.7642,445847.0487,419566.2787,794665.1649,827350.1487,781825.1451,1.70E-05,0.531982933,2.04E-05,221,0.000349749,TRUE,10
7,R0020C,1226024.06,1249748.469,1195589.134,149821.9522,189923.8568,190299.978,1.75E-05,0.494088739,9.04E-07,222,0.000357723,TRUE,8
1656,YGR065C,433890.0719,457638.9578,437274.1658,770079.4898,818569.4037,798403.1703,1.76E-05,0.513594272,2.44E-05,223,0.000358122,TRUE,2
1442,YGL035C,480771.0087,483208.7571,476982.5356,763205.3315,792925.3607,742592.6435,1.77E-05,0.575141932,4.14E-05,224,0.000358575,TRUE,9
3128,YML030W,416948.084,421045.8631,452672.015,810770.471,803756.2356,803146.774,1.77E-05,0.545962946,5.33E-06,225,0.000356986,TRUE,7
3050,YLR395C,212033.9541,217582.8004,225759.4279,940956.5309,1092878.379,897156.6669,1.78E-05,0.592177516,0.000217233,226,0.000357239,TRUE,2
3283,YMR099C,696848.0237,698509.893,686216.9399,593314.5727,599449.3168,596014.305,1.78E-05,0.528071727,2.11E-05,227,0.000356835,TRUE,22
2258,YJL100W,525763.4517,536218.4712,524080.1369,737321.745,710775.8871,731420.8799,1.78E-05,0.422748543,2.42E-05,228,0.00035541,TRUE,3
2581,YKL148C,323709.2224,326358.7552,362727.4105,869490.385,908898.0594,862563.4938,1.81E-05,0.580816427,9.22E-06,229,0.000359231,TRUE,18
1398,YFR033C,309303.3177,342810.6618,305955.8995,877925.1283,936239.2285,867848.0192,1.84E-05,0.498289249,1.91E-05,230,0.000363861,TRUE,1
1407,YFR045W,495498.0113,500695.8949,472579.3412,757558.9323,751236.167,762794.8302,1.84E-05,0.458987185,8.54E-06,231,0.000362782,TRUE,2
1155,YEL050C,358917.6613,368044.8206,395831.9009,825253.6984,879001.4798,849135.5811,1.85E-05,0.573056063,1.53E-05,232,0.000362931,TRUE,7
1210,YER045C,1081786.087,1056356.045,934772.0933,321630.0716,332940.4443,339069.9606,1.92E-05,0.541779198,0.000109731,233,0.000374778,TRUE,1
261,YBR122C,334918.2928,315612.8624,331592.3963,839532.2384,864504.5353,951975.9883,1.92E-05,0.532550573,8.66E-05,234,0.000373551,TRUE,1
1956,YHR109W,423298.4183,423388.337,454539.313,820220.271,798719.6215,790013.3156,1.93E-05,0.546762956,1.14E-05,235,0.000373813,TRUE,3
1739,YGR174C,516254.9805,524469.0229,516960.0557,715783.966,750595.6522,738816.189,1.98E-05,0.548500603,3.38E-05,236,0.000380643,TRUE,2
140,YBL080C,468044.3852,493277.662,489166.8802,757826.0093,780401.4825,753545.2553,1.98E-05,0.522396197,1.63E-05,237,0.000380663,TRUE,2
2935,YLR228C,848827.8905,856931.2044,810903.067,464922.3073,487695.8798,489928.3917,2.02E-05,0.531577297,2.53E-05,238,0.000384958,TRUE,5
3430,YMR284W,766861.5272,793523.6167,768606.9589,519440.646,540970.8261,533946.0803,2.02E-05,0.529841855,2.15E-05,239,0.000383744,TRUE,5
3065,YLR413W,739524.1575,759974.1479,745106.1653,559323.5833,559297.6344,542687.5091,2.02E-05,0.53685365,1.92E-05,240,0.000383057,TRUE,17
770,YDR096W,461142.8931,481009.6965,488006.3795,752115.6425,772145.0709,782466.0788,2.03E-05,0.511076103,1.69E-05,241,0.000383708,TRUE,12
1773,YGR212W,512705.377,498754.5144,522012.1902,747525.4912,748902.8231,728294.5047,2.04E-05,0.603607441,1.70E-05,242,0.000382729,TRUE,5
3568,YNL126W,592770.5099,591395.4632,596326.2726,682443.845,674323.3258,670973.9631,2.05E-05,0.528440458,2.43E-05,243,0.000382969,TRUE,5
3950,YOR065W,265582.1637,269953.7783,310661.6766,938439.0683,900879.5635,928700.778,2.06E-05,0.53336758,3.92E-06,244,0.000383022,TRUE,27
1919,YHR070W,560313.7311,570126.7686,567295.4164,706446.4324,698717.9179,688512.5374,2.07E-05,0.494109828,2.46E-05,245,0.000384271,TRUE,20
113,YBL046W,818810.7791,825157.2483,879455.1462,473433.765,485328.9909,486081.5711,2.11E-05,0.478658648,5.28E-05,246,0.000389515,TRUE,5
2006,YHR169W,571813.2728,574036.0315,562391.1719,698486.8997,699387.2539,686597.5726,2.12E-05,0.513331354,2.12E-05,247,0.000389649,TRUE,11
468,YCR037C,386766.1112,405451.7521,408810.4965,811257.5554,875552.6997,805396.434,2.14E-05,0.569789098,5.22E-05,248,0.000392431,TRUE,10
285,YBR153W,542159.5101,536498.0512,535598.4564,736305.6212,714854.427,707152.2652,2.14E-05,0.510139023,3.52E-05,249,0.000391104,TRUE,3
3693,YNL284C-A,941356.8133,910619.0537,934644.1042,396215.9136,439981.9309,398068.8414,2.16E-05,0.427254449,7.05E-06,250,0.000392744,TRUE,2
1723,YGR152C,527245.3907,527426.3317,525431.8756,724050.323,749384.8843,714616.4202,2.16E-05,0.592154418,4.09E-05,251,0.000391325,TRUE,15
3160,YML072C,727626.0044,731687.0873,744997.3269,568129.9215,571471.3735,554774.5835,2.18E-05,0.467189219,2.04E-05,252,0.000393723,TRUE,39
1428,YGL016W,787087.2133,799948.1851,770833.6617,511038.662,536802.4048,522777.2896,2.18E-05,0.504022738,2.00E-05,253,0.00039255,TRUE,19
1239,YER075C,510516.7533,521663.8462,506469.5583,745999.3941,753284.759,720702.4209,2.19E-05,0.522456281,3.10E-05,254,0.000391077,TRUE,7
4336,YPL188W,456136.1423,457146.0428,455258.6674,793855.5106,812586.7727,750040.7929,2.19E-05,0.573796833,5.90E-05,255,0.000391084,TRUE,4
4036,YOR173W,472017.5504,474955.3603,479773.1934,772762.2985,796440.2375,741706.7094,2.21E-05,0.58587832,5.12E-05,256,0.000392092,TRUE,6
2036,YHR207C,805301.2549,824323.1372,827098.2446,479443.6015,513257.8736,502755.3968,2.22E-05,0.479768381,1.21E-05,257,0.000392476,TRUE,12
1281,YER131W,537542.2212,529576.083,533391.0129,707982.0656,739818.96,723398.4947,2.22E-05,0.60797337,3.63E-05,258,0.000391044,TRUE,18
2473,YKL014C,727215.2844,738735.0809,732271.4742,567789.0479,554159.1146,574185.5122,2.23E-05,0.618645852,1.60E-05,259,0.000390946,TRUE,48
2071,YIL044C,879367.5517,970196.0012,908554.5923,409444.8447,435014.0321,412742.0754,2.23E-05,0.539451694,5.73E-05,260,0.00038993,TRUE,10
2538,YKL090W,1394324.678,1241992.571,1223446.584,102448.9734,126149.4564,141796.0274,2.24E-05,0.496295641,3.03E-05,261,0.000389567,TRUE,1
413,YCL030C,799023.5575,808671.681,788452.6679,501188.0284,532172.413,508026.3253,2.29E-05,0.474636186,1.35E-05,262,0.00039764,TRUE,67
1728,YGR159C,538441.0632,534614.2536,527518.8298,723792.3125,706758.452,736747.2967,2.30E-05,0.451888346,3.40E-05,263,0.000397845,TRUE,48
1851,YHL029C,507357.169,502850.127,526479.1849,739802.7084,729617.1261,751354.4212,2.34E-05,0.529618977,1.85E-05,264,0.000402275,TRUE,5
1901,YHR046C,756441.2446,752255.7664,786081.7144,537660.0275,548705.0758,537473.3327,2.35E-05,0.444672045,3.81E-05,265,0.000402877,TRUE,13
3147,YML057W,728181.7117,735237.5072,732408.5328,566414.2846,577888.5265,556138.7742,2.36E-05,0.469185391,1.52E-05,266,0.000403088,TRUE,8
234,YBR092C,982983.1882,941818.8914,929743.8596,368724.166,417629.5418,390096.6218,2.38E-05,0.44780598,1.28E-05,267,0.000405617,TRUE,6
2505,YKL051W,449504.8945,442920.6893,479038.2103,780117.1709,785933.2339,787561.2452,2.39E-05,0.574892502,8.55E-06,268,0.000404682,TRUE,5
264,YBR126C,580882.9857,590148.8385,592869.297,682903.0311,680954.8739,677739.3498,2.41E-05,0.501517056,1.92E-05,269,0.000407563,TRUE,34
2812,YLR067C,514723.7407,525965.5297,522229.3935,713677.2334,747080.18,740551.135,2.42E-05,0.542690796,3.83E-05,270,0.000407013,TRUE,8
3570,YNL129W,820056.39,784701.4917,805359.3594,499559.3249,526215.2312,504444.4209,2.43E-05,0.416940851,2.37E-05,271,0.000407427,TRUE,10
2457,YJR144W,502264.54,518590.7441,495810.2792,758051.1903,748551.0749,729512.9557,2.44E-05,0.472485813,2.42E-05,272,0.000406976,TRUE,11
228,YBR085W,1065494.981,1089109.756,1013048.093,278930.2269,329957.2056,318677.8953,2.45E-05,0.494468457,1.06E-05,273,0.000408292,TRUE,5
3516,YNL066W,937253.1905,929403.6607,854517.6908,413802.5497,423594.4298,439031.4727,2.46E-05,0.555008246,6.13E-05,274,0.000408256,TRUE,2
3834,YOL063C,780816.9632,790344.6089,784247.8885,510483.9382,542576.6626,521569.4395,2.46E-05,0.462273178,1.20E-05,275,0.000407312,TRUE,6
1324,YER182W,473608.5129,468471.6321,486199.7904,765285.2699,797149.1547,747719.6045,2.47E-05,0.616563865,4.43E-05,276,0.000406327,TRUE,9
1863,YHR002W,437620.967,426411.4728,445254.1718,816510.407,824405.8409,762903.5588,2.47E-05,0.597914787,5.40E-05,277,0.000405549,TRUE,2
2369,YJR035W,560098.1496,558291.9558,573790.3333,700460.74,704745.4075,693862.454,2.48E-05,0.593327971,2.02E-05,278,0.000405987,TRUE,4
3667,YNL253W,738131.5823,722323.4167,739669.0463,555384.3388,571524.8382,569432.2746,2.48E-05,0.434402564,2.37E-05,279,0.000404837,TRUE,9
1136,YEL025C,738085.5375,762354.2491,773904.4231,544388.9643,542988.5975,551673.3616,2.49E-05,0.552875109,4.13E-05,280,0.000403463,TRUE,2
4255,YPL085W,860297.2471,877797.0058,818200.7462,457222.2686,484885.0391,469536.7348,2.51E-05,0.52010775,3.95E-05,281,0.000405655,TRUE,45
63,YAR008W,744458.2259,755591.5629,731916.7046,552044.8372,567323.2665,550981.7169,2.53E-05,0.510336761,2.68E-05,282,0.000407565,TRUE,6
580,YDL089W,784604.5582,779298.8755,792930.9172,523233.7022,541490.0561,509407.106,2.54E-05,0.435232225,1.34E-05,283,0.000407822,TRUE,7
601,YDL113C,757801.4077,728759.6164,755839.1945,554898.8933,558934.3954,548919.8876,2.58E-05,0.423667978,3.92E-05,284,0.000413667,TRUE,8
1277,YER126C,506724.2959,530837.127,529272.1298,733367.1779,737507.3967,727764.0686,2.60E-05,0.493985674,1.42E-05,285,0.000414089,TRUE,16
3275,YMR088C,837310.9812,824279.4999,820398.3554,473720.8179,512667.9371,487073.8359,2.62E-05,0.442372512,1.14E-05,286,0.000416767,TRUE,7
2480,YKL020C,488461.3328,498787.4604,507562.563,751294.9223,772978.0038,732949.1243,2.65E-05,0.577247405,3.82E-05,287,0.000419024,TRUE,4
3011,YLR348C,566611.9082,572399.7129,562413.1389,690764.2913,708104.1534,691960.4727,2.65E-05,0.549414539,3.27E-05,288,0.000418518,TRUE,6
2725,YLL006W,507637.9117,488967.1776,494081.1923,741875.7374,776319.1027,740142.7849,2.66E-05,0.623261342,3.97E-05,289,0.00041909,TRUE,3
30,YAL026C,772196.3969,772717.7499,788586.3672,524116.9538,548346.2072,520688.13,2.71E-05,0.432655749,1.75E-05,290,0.000424894,TRUE,19
1885,YHR029C,857870.0365,869286.3914,829795.2808,450089.6434,488303.9491,474139.9971,2.74E-05,0.495133161,1.92E-05,291,0.000428057,TRUE,6
4403,YPR002W,353891.0633,354863.7552,390004.3133,863187.5722,818073.3768,884442.135,2.75E-05,0.506552795,2.84E-05,292,0.000427419,TRUE,16
1669,YGR084C,449015.5931,459754.8592,479340.0119,794905.9967,789141.7992,757391.1214,2.77E-05,0.549956835,2.68E-05,293,0.000429199,TRUE,12
2085,YIL065C,531969.4194,540381.2969,546146.044,722437.378,731239.9579,704418.4804,2.78E-05,0.56658269,3.54E-05,294,0.000430429,TRUE,6
1783,YGR229C,469872.2197,475070.2417,468908.3684,773939.6488,740005.5183,800056.4845,2.80E-05,0.434598232,6.77E-05,295,0.000432216,TRUE,4
132,YBL069W,519712.4085,543855.3211,531038.5285,720184.323,720658.6947,733862.1519,2.81E-05,0.439924124,2.00E-05,296,0.000431345,TRUE,16
3360,YMR199W,510718.1886,520906.0782,497726.3133,730932.5617,734872.3267,758376.7223,2.81E-05,0.4499282,2.88E-05,297,0.000430002,TRUE,1
3428,YMR282C,534408.1865,538275.6253,550206.8554,703973.9397,726833.8683,723375.3402,2.84E-05,0.574872494,3.22E-05,298,0.000433578,TRUE,6
2037,YHR208W,479845.1746,474053.8899,472093.1404,775405.5889,736033.7555,792525.0501,2.86E-05,0.449277815,6.50E-05,299,0.00043446,TRUE,31
2859,YLR126C,816239.3323,817172.2413,858283.9088,475322.5207,506541.7079,487982.6395,2.88E-05,0.439234266,3.30E-05,300,0.000436007,TRUE,6
259,YBR120C,380255.8304,419489.9795,411602.3834,847807.0547,803801.2469,826167.5754,2.92E-05,0.440857668,1.74E-05,301,0.00044169,TRUE,15
1383,YFR016C,775093.3418,743388.6252,767334.4314,536612.9148,553564.367,538357.9723,2.93E-05,0.40916273,3.69E-05,302,0.000440992,TRUE,17
4330,YPL180W,696560.4037,685768.4452,689109.8309,593761.4206,603813.977,599726.5587,2.95E-05,0.431355599,2.96E-05,303,0.000443338,TRUE,8
3729,YNR001C,290725.8985,308851.9584,342343.7192,908156.0824,915408.8205,873272.9181,2.97E-05,0.548032726,8.04E-06,304,0.000443447,TRUE,12
924,YDR300C,745656.4486,766508.429,759444.0973,534142.3047,558845.2376,548027.1038,2.97E-05,0.495334883,2.38E-05,305,0.00044223,TRUE,24
451,YCR016W,541754.126,549835.0668,546092.0331,713829.9537,697967.8393,727306.6695,2.98E-05,0.428833247,4.51E-05,306,0.000442385,TRUE,12
1327,YFL002C,560818.0012,566063.4623,567515.465,687263.1945,710085.0553,699813.5476,2.99E-05,0.577435913,4.13E-05,307,0.000443379,TRUE,19
225,YBR083W,417320.8079,394018.4408,415659.5643,791536.3972,867956.4259,810468.9176,3.03E-05,0.638590984,6.80E-05,308,0.000447265,TRUE,6
3785,YNR074C,749829.3932,768239.3883,742343.8893,537998.8769,549996.3364,559025.1351,3.03E-05,0.57039186,3.13E-05,309,0.000445989,TRUE,10
366,YBR262C,424392.1078,437666.3063,454337.1106,771425.5329,828849.7672,799440.1644,3.04E-05,0.577689621,4.24E-05,310,0.000446467,TRUE,5
2255,YJL097W,895929.4676,939964.8439,851924.9191,418873.3407,444726.7783,442966.6997,3.05E-05,0.554615443,6.68E-05,311,0.000445431,TRUE,2
1644,YGR046W,388836.2787,403349.1333,415415.8817,800017.9533,876908.2743,810655.091,3.06E-05,0.588419843,7.19E-05,312,0.000445363,TRUE,6
1012,YDR405W,294912.5905,278054.1022,320885.142,928113.1987,954463.3212,853571.6012,3.07E-05,0.612826023,4.72E-05,313,0.000445607,TRUE,7
4077,YOR229W,728046.5824,731205.8811,724801.5358,561324.9199,582651.52,565299.5278,3.08E-05,0.456294844,2.02E-05,314,0.000445583,TRUE,8
4270,YPL104W,466697.3743,463912.6623,496376.9029,774113.4308,778363.0277,758069.3722,3.09E-05,0.586246574,1.68E-05,315,0.000446257,TRUE,7
1662,YGR076C,357357.1374,336713.3443,377586.4341,858537.4994,907782.1452,828447.6589,3.13E-05,0.630744815,4.03E-05,316,0.000450899,TRUE,7
1943,YHR096C,210062.8962,227340.8145,264191.6724,967655.2539,978625.5663,940806.8222,3.16E-05,0.546095027,3.08E-06,317,0.000453422,TRUE,3
190,YBR036C,750174.6377,779175.8805,754222.0884,531312.2489,549997.2668,548817.8823,3.22E-05,0.550403032,3.70E-05,318,0.000460865,TRUE,6
1336,YFL014W,148037.4902,153569.3898,164981.5693,1181349.093,882478.7281,991796.5634,3.22E-05,0.462721066,0.000591487,319,0.000459468,TRUE,9
217,YBR073W,577298.2281,585709.667,582578.3183,682020.266,694627.3504,679793.2804,3.25E-05,0.5571218,3.83E-05,320,0.000461252,TRUE,23
3807,YOL028C,511053.2658,521184.5036,509591.6502,748411.7194,714256.4451,750980.8266,3.36E-05,0.411016211,5.50E-05,321,0.000475417,TRUE,2
2047,YIL009W,852177.5968,850605.0859,833811.1246,460252.9966,502717.2753,467566.6226,3.38E-05,0.448784151,1.37E-05,322,0.000477525,TRUE,12
2330,YJL198W,586649.3387,593983.3945,589959.8438,675723.3502,686654.1168,673997.0175,3.38E-05,0.553500923,3.91E-05,323,0.00047612,TRUE,10
2372,YJR042W,792259.6412,792856.215,796125.2744,501673.2003,538639.8572,514273.7105,3.39E-05,0.439183274,1.46E-05,324,0.000475265,TRUE,12
686,YDL223C,375174.6627,376592.0627,410948.8256,825053.4695,881004.9971,817224.0146,3.41E-05,0.607978303,4.07E-05,325,0.000476483,TRUE,9
2368,YJR034W,441459.8385,453961.1006,459830.8992,805942.0942,810870.8632,751120.0012,3.42E-05,0.556765283,7.08E-05,326,0.000476803,TRUE,1
4197,YPL006W,745739.7387,755746.8542,741907.686,553610.8686,567515.398,541269.4185,3.45E-05,0.481387595,2.34E-05,327,0.000479268,TRUE,8
1219,YER053C,458206.9599,437478.1812,448288.5254,776827.7617,831318.6181,768240.3255,3.48E-05,0.636606036,7.58E-05,328,0.000481663,TRUE,8
