,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
2870,YML078W,466012.3281,482666.7658,467882.7592,975836.249,349050.4682,757759.9757,0.388627182,0.086362593,0.293543728,3073,0.520656723,FALSE,11
3939,YPL210C,508921.3786,499604.3215,534810.8058,817843.8219,411228.5877,762334.0792,0.389753295,0.121042672,0.307216633,3074,0.521995548,FALSE,13
2338,YKL144C,660722.8833,678895.9351,640505.6856,658641.3603,293762.3516,674363.8957,0.390782612,0.3280093,0.398793048,3075,0.523203907,FALSE,1
1872,YIL036W,595728.9945,584929.2357,600418.7478,601288.0331,639872.4163,587307.0708,0.391198799,0.23078202,0.389299519,3076,0.52359085,FALSE,5
1691,YHR003C,508727.5581,478798.5983,402943.3338,1033080.793,342514.2714,723483.2445,0.391204765,0.095744113,0.307554487,3077,0.523428669,FALSE,9
1215,YFL021W,539567.4112,641098.2425,558576.5764,572327.4331,617556.0819,665722.4266,0.391307854,0.210685799,0.39987557,3078,0.523396503,FALSE,1
2940,YMR039C,615393.1655,659109.7162,646727.2893,629984.0304,401292.7861,656660.7309,0.391854677,0.306364439,0.397076176,3079,0.523957682,FALSE,7
2340,YKL146W,591478.461,608707.3407,652305.8677,554396.3827,629404.6832,588327.4205,0.391948159,0.164767547,0.396663988,3080,0.523912523,FALSE,2
1636,YGR254W,874228.7685,874671.9845,375936.1526,509347.0677,422106.7874,572738.794,0.392469253,0.54931822,0.294925363,3081,0.52443879,FALSE,182
3124,YMR294W,576557.9379,602222.7415,604193.5042,600078.0409,632390.554,593352.3026,0.394789538,0.756084146,0.394388587,3082,0.527368115,FALSE,3
8,YAL001C,593605.4214,592558.5315,665036.72,575640.578,617975.2287,579378.4179,0.395533846,0.11085374,0.397458324,3083,0.528190998,FALSE,6
168,YBR030W,613181.5457,604053.1916,621233.0012,582712.2239,632506.8104,566824.2478,0.396043377,0.037357281,0.408680004,3084,0.52869993,FALSE,6
3914,YPL169C,562453.7052,577909.3225,572291.4619,653595.3205,524335.863,690535.0387,0.396097246,0.069892956,0.362589956,3085,0.528600442,FALSE,15
2016,YJL049W,599257.2957,596768.798,573512.6001,573901.8676,649210.084,613862.2953,0.396489024,0.655605646,0.388325504,3086,0.528951819,FALSE,1
1172,YER148W,647504.2948,566113.2231,661483.9206,550560.8944,642912.328,563692.2133,0.396953346,0.000250646,0.39638974,3087,0.529399716,FALSE,1
1318,YGL048C,668413.3668,692231.9609,547307.8743,665904.5291,462440.01,570652.8473,0.396980276,0.293307708,0.399546681,3088,0.529264182,FALSE,17
2979,YMR100W,536446.7126,582516.3556,638902.0684,610403.0135,645884.9513,593993.0665,0.397509727,0.811989898,0.407919847,3089,0.529798494,FALSE,1
2734,YLR354C,724829.622,779034.3769,470741.3156,633213.5724,465019.7101,540403.2027,0.397679036,0.391814158,0.353351532,3090,0.529852619,FALSE,36
1680,YHL029C,573514.4615,592559.5787,602611.8095,578818.5576,604066.0394,651295.1075,0.398019237,0.601432649,0.394223606,3091,0.530134325,FALSE,1
1491,YGR047C,582955.3472,574951.6296,614277.4556,595592.5366,652941.3378,589758.6168,0.399253016,0.2288321,0.400755827,3092,0.531605649,FALSE,10
530,YDL097C,656606.765,638642.1159,583121.1149,667527.0065,493705.8972,568909.744,0.400599966,0.433209642,0.419593044,3093,0.53322666,FALSE,20
2862,YML069W,662437.952,636063.2967,608244.6294,678447.9728,426023.6164,596335.9286,0.401040031,0.390273336,0.417281716,3094,0.533639886,FALSE,17
2161,YJR058C,548107.7162,603582.695,594475.2104,556285.1992,628995.1169,669259.1083,0.401334427,0.66966258,0.387113666,3095,0.533859074,FALSE,1
3747,YOR296W,602173.9462,603535.0935,629707.7808,577990.8618,627247.5854,579172.1318,0.401395523,0.053527993,0.410891283,3096,0.533767884,FALSE,4
1541,YGR120C,639036.0909,577298.7922,675304.8551,587973.9831,655148.2211,502647.6397,0.401414112,0.031755812,0.407510796,3097,0.533620246,FALSE,1
2863,YML070W,666963.0064,671962.4089,549158.8438,638558.8015,491286.7011,589270.0372,0.402073966,0.308049494,0.393978747,3098,0.534324893,FALSE,25
1940,YIL134W,615377.0879,531043.3291,605539.0775,581221.7739,669662.74,606358.1037,0.402491651,0.1278099,0.401546792,3099,0.534707367,FALSE,1
2895,YML114C,592288.2484,585292.5885,589737.3001,574259.4388,663054.8778,604369.4462,0.40304785,0.348029137,0.396866944,3100,0.535273548,FALSE,1
700,YDR104C,542765.3248,583567.0912,634553.2016,603749.6136,650477.1823,593876.2005,0.403391158,0.712347394,0.411988324,3101,0.535556723,FALSE,2
1783,YHR111W,655562.8044,593468.0137,657145.52,617301.267,431461.899,657269.3261,0.403702065,0.578710229,0.410493636,3102,0.535796713,FALSE,7
73,YBL008W,610915.6593,574703.3135,667998.8842,576990.0111,611415.3314,582512.7502,0.403720263,0.04625876,0.398276854,3103,0.535648187,FALSE,2
3418,YNR035C,603517.9793,586999.0831,670506.6778,588604.5429,627824.3792,550268.8467,0.404143271,0.06276328,0.406898879,3104,0.536036677,FALSE,14
1481,YGR032W,591650.2473,638203.4898,468399.4444,685721.9025,554976.3675,635139.9889,0.404270487,0.055978916,0.403086504,3105,0.53603272,FALSE,33
2257,YKL035W,569303.1324,589405.718,542823.9756,712755.2783,520102.9498,641955.2903,0.404355173,0.047065862,0.374608541,3106,0.535972391,FALSE,37
1011,YEL003W,578267.0117,702469.1094,592457.8795,567362.9635,536006.6975,634907.2931,0.404619166,0.194610595,0.409857205,3107,0.536149697,FALSE,5
93,YBL033C,580631.2918,571357.4253,623472.7732,601155.6552,640066.8066,593546.1541,0.405243033,0.26409505,0.411227666,3108,0.536803593,FALSE,2
1276,YFR048W,583497.7516,583071.806,602860.3028,577809.3728,660203.29,602474.7848,0.405888888,0.314594813,0.401703619,3109,0.537486186,FALSE,6
809,YDR256C,471537.4633,513200.9287,707446.1706,581657.8367,745339.897,594035.9597,0.406458919,0.498994425,0.443185884,3110,0.538067964,FALSE,1
3850,YPL075W,598156.619,592091.7409,593268.3913,619064.5919,625088.5714,579961.7007,0.407075437,0.603156359,0.396568069,3111,0.538710889,FALSE,1
3107,YMR273C,615003.1375,595712.9051,627367.0146,572860.7957,630707.1195,579171.2816,0.408883201,0.007652216,0.419177154,3112,0.540929351,FALSE,4
3186,YNL058C,558706.6119,588601.9545,625915.7954,597061.1619,636342.9722,602422.382,0.409037264,0.70900639,0.4156542,3113,0.540959337,FALSE,3
910,YDR395W,775633.2788,683327.3205,504201.0266,656832.0081,394646.3386,592598.5096,0.411083205,0.419901408,0.396575912,3114,0.543490544,FALSE,22
2608,YLR153C,581038.1808,632892.7618,468421.298,684122.9197,524252.2003,676803.8727,0.411522324,0.022951635,0.396237081,3115,0.543896439,FALSE,38
866,YDR339C,557619.4866,632079.0198,673573.4581,580598.9871,608239.8141,572723.7043,0.412179091,0.680571773,0.394726176,3116,0.544589639,FALSE,3
725,YDR139C,654929.0714,687602.374,625555.6258,645047.7935,294653.6745,695767.023,0.412761069,0.295200123,0.433165117,3117,0.545183613,FALSE,1
1289,YGL011C,586674.9691,616823.805,576958.7921,587008.0765,617197.4337,619834.8741,0.413109375,0.421705881,0.414344661,3118,0.545468664,FALSE,14
1922,YIL110W,598143.8521,605204.4941,586890.7444,589813.1467,616333.4613,610801.1442,0.413286497,0.891784284,0.409721854,3119,0.545527576,FALSE,6
3540,YOL143C,404157.7435,425059.0559,456575.8208,1099796.083,277905.6521,802800.2998,0.414151073,0.104483719,0.283174971,3120,0.54649358,FALSE,6
1991,YJL008C,643265.1701,650430.0611,571161.9615,630536.8871,507207.2888,603899.543,0.416793842,0.257655813,0.415091401,3121,0.549804629,FALSE,41
406,YCR011C,754054.9044,898860.862,415932.7726,679628.3326,315532.441,543226.6986,0.417245014,0.243961913,0.377213866,3122,0.550223486,FALSE,5
1848,YHR216W,630218.302,677530.2452,567178.9318,622198.2062,493011.3027,615677.2122,0.417461404,0.170356481,0.414549641,3123,0.550332565,FALSE,45
2750,YLR373C,586863.3362,574257.325,609200.5031,600145.4274,659239.4014,580865.5523,0.418098258,0.212642345,0.415642744,3124,0.550995688,FALSE,9
2687,YLR278C,598631.5235,556166.665,597395.7306,609144.5095,685300.8179,563278.515,0.418387503,0.194671474,0.409491388,3125,0.551200433,FALSE,3
3369,YNL307C,544626.5449,519280.5695,537396.8507,795650.9943,439358.4747,712598.4686,0.418817872,0.130656372,0.344918404,3126,0.551590909,FALSE,17
2367,YKL185W,606182.4446,496822.847,639264.7116,610801.1124,657889.907,597888.994,0.418913498,0.179744676,0.425438652,3127,0.551540413,FALSE,1
2140,YJR030C,587294.3944,582399.2271,736304.5693,529685.327,655953.8193,552221.4869,0.419685505,0.074363835,0.428887156,3128,0.552380186,FALSE,1
130,YBL082C,596528.6139,600475.6016,639217.8863,580018.3872,622995.6821,580895.0574,0.419923273,0.081635891,0.42526876,3129,0.552516496,FALSE,3
2923,YMR016C,577626.2323,563832.5046,625782.7583,588710.1002,657973.7719,597185.389,0.420283648,0.218808241,0.424982061,3130,0.552813986,FALSE,5
2023,YJL060W,577498.7033,601212.3147,607196.0469,600747.6512,628315.3146,594115.8789,0.420691132,0.740495685,0.420461002,3131,0.553173233,FALSE,11
3322,YNL245C,609269.092,586228.532,652394.8305,585566.0287,627038.5985,563530.6082,0.420842735,0.023486688,0.423861128,3132,0.553195894,FALSE,3
1454,YGL254W,618232.405,592996.4066,655123.9065,558638.967,658801.2159,547562.687,0.421229879,0.014889235,0.442859925,3133,0.55352806,FALSE,2
772,YDR198C,587665.9832,584475.1215,602130.1841,599414.8556,654887.7394,581549.774,0.421421486,0.27692128,0.41769243,3134,0.553603145,FALSE,3
568,YDL140C,626373.5257,658339.2122,586456.0524,651604.6963,489082.1808,594411.7094,0.421455753,0.222063023,0.431822112,3135,0.553471559,FALSE,53
2885,YML099C,614415.7474,585033.6243,640919.4462,570816.5952,622354.9627,587835.032,0.421492512,0.008751513,0.422052143,3136,0.553343327,FALSE,2
1046,YEL055C,757470.0684,680204.9339,508209.5891,674667.5235,421195.9822,565605.1251,0.421745273,0.440195633,0.413544191,3137,0.553498658,FALSE,20
1555,YGR140W,550006.4897,588356.3545,627299.62,583551.4665,648864.4006,611095.3045,0.421990069,0.700957828,0.425282958,3138,0.55364344,FALSE,5
1378,YGL137W,729342.4089,642555.3873,547662.973,668082.5835,428746.1183,590152.6143,0.422569616,0.454718882,0.427408537,3139,0.554227178,FALSE,36
1442,YGL237C,550725.6341,561047.5538,644497.4234,574794.3115,648468.4924,629546.4327,0.423733325,0.548634701,0.433577518,3140,0.555576465,FALSE,1
472,YDL007W,687383.2631,577706.716,698306.7571,760967.5761,322853.2468,565960.3863,0.423950494,0.592735373,0.474101402,3141,0.555684236,FALSE,23
1167,YER143W,582035.2312,596276.0698,601404.9008,588124.0789,645370.3411,596491.1091,0.424536279,0.452377625,0.422424144,3142,0.55627494,FALSE,8
3237,YNL124W,641750.2302,634730.9139,639358.3592,535502.6774,411547.1938,746733.8225,0.424953815,0.48319572,0.491566079,3143,0.556644879,FALSE,4
1158,YER129W,602272.9188,594971.7718,649190.5504,579987.4229,632093.3357,565408.5113,0.42539539,0.040665515,0.433531226,3144,0.557046062,FALSE,6
1047,YEL056W,579675.8866,576476.2542,624271.1519,594748.8636,631029.1481,603835.09,0.426586016,0.336850304,0.43432265,3145,0.558427545,FALSE,6
1287,YGL008C,537915.2721,395241.7206,613257.4979,913813.6456,427716.2973,656747.5534,0.426646095,0.549879435,0.384179306,3146,0.558328662,FALSE,117
2442,YKR071C,537297.9768,491359.2622,538288.9591,851481.9968,418526.6708,703608.0419,0.427100688,0.178096664,0.349289372,3147,0.558745958,FALSE,8
1572,YGR166W,604733.9179,662864.8432,578961.8186,597451.5197,547855.2558,616077.6532,0.427940105,0.129047957,0.426358924,3148,0.559666269,FALSE,2
3699,YOR229W,599073.454,614435.5744,607067.8203,585984.2347,616435.482,591030.0263,0.428545892,0.358517834,0.43425286,3149,0.560280546,FALSE,5
1840,YHR201C,625175.7579,630032.2101,621297.2895,638580.0805,464246.5055,627884.6572,0.428641333,0.316831906,0.437984133,3150,0.560227419,FALSE,17
4007,YPR033C,545302.4966,556541.9085,566283.9546,764733.9342,490569.3097,645211.9428,0.428735128,0.1220912,0.38554231,3151,0.560172174,FALSE,45
1842,YHR204W,608480.3361,564878.4063,696011.5535,557156.3986,591601.1289,609066.7,0.428967998,0.194198978,0.420541858,3152,0.560298619,FALSE,2
2676,YLR260W,579220.1675,563569.6286,628330.1573,633755.274,621246.8351,581514.903,0.429420325,0.549499912,0.433657107,3153,0.560711537,FALSE,3
3503,YOL086C,676543.6154,702316.3955,515502.7142,606447.1123,541280.2217,569433.6042,0.430412326,0.467829083,0.390674466,3154,0.561828644,FALSE,169
2962,YMR076C,606060.4785,599167.0414,617133.7439,590692.2415,617436.6145,585005.6254,0.430841276,0.017081044,0.436664858,3155,0.562210312,FALSE,21
1393,YGL160W,560836.0509,631627.9868,656488.1023,591272.8838,577672.4807,599532.431,0.43230698,0.759855421,0.412503727,3156,0.563944181,FALSE,4
3498,YOL077C,593177.1051,591700.4497,602719.8029,600254.4301,632172.7126,589827.4205,0.433251995,0.271790511,0.43081122,3157,0.56499793,FALSE,11
2355,YKL168C,591801.2122,623883.9788,643823.4735,538918.8153,651769.1323,577524.0108,0.433422973,0.190206835,0.450352395,3158,0.565041919,FALSE,2
3192,YNL067W,592336.8731,603731.9457,632186.5602,585766.9497,615498.4144,587671.797,0.43729253,0.178792369,0.438733138,3159,0.569906092,FALSE,23
2396,YKR002W,585340.4204,614487.6972,624970.4137,587945.823,608054.6725,594124.6737,0.438853892,0.635492685,0.432715762,3160,0.571759959,FALSE,10
3121,YMR290C,671932.33,673524.4128,550584.5332,616925.573,449458.2623,641425.0055,0.439079331,0.256261797,0.437233695,3161,0.5718727,FALSE,22
1399,YGL171W,609209.5677,628337.893,621157.5852,628718.7485,496920.6801,623346.2785,0.439294554,0.276606495,0.447079521,3162,0.571972068,FALSE,14
2024,YJL061W,602437.174,630184.5497,621943.465,608655.6261,507831.4124,637145.3459,0.439555091,0.265020472,0.448486421,3163,0.572130354,FALSE,11
363,YCL016C,574212.3945,621046.3785,647199.5547,571250.1983,613875.7148,592613.779,0.439558926,0.554274922,0.430746936,3164,0.571954519,FALSE,3
242,YBR125C,617285.7716,600586.1809,608251.9946,579553.9841,623272.4635,587399.5666,0.440197337,0.023226731,0.449689017,3165,0.572604245,FALSE,3
4102,YPR175W,579250.2279,626800.3271,547001.5733,561245.2684,637081.953,648136.5608,0.440591222,0.549483939,0.433722959,3166,0.572935584,FALSE,1
1893,YIL067C,561671.8543,598565.6802,613027.2777,616422.7936,641001.0569,577865.3805,0.440836806,0.802352601,0.435861864,3167,0.573073928,FALSE,3
1160,YER133W,570189.9767,617656.5059,597248.5368,610567.7532,605497.2833,604027.2557,0.442298849,0.160301594,0.448225533,3168,0.574793043,FALSE,7
1076,YER021W,797241.8541,1128742.541,305558.1604,553921.8973,315216.2013,525292.8926,0.44275263,0.292257766,0.328051576,3169,0.575201192,FALSE,10
3734,YOR278W,566037.5793,605073.056,610358.6891,601589.089,631235.7479,594367.7709,0.443271074,0.939113408,0.443906741,3170,0.575693064,FALSE,5
826,YDR288W,625248.1527,572337.7749,651370.7445,600315.043,615221.1209,558636.6502,0.443703313,0.030619778,0.43498376,3171,0.576072703,FALSE,1
3554,YOR006C,559041.294,558818.3455,645724.1458,602183.8146,652536.27,592778.5604,0.444415407,0.369336189,0.461389423,3172,0.576815331,FALSE,4
1647,YGR270W,601199.0591,605878.1389,612821.2084,601769.6125,612543.9795,579782.9316,0.444536408,0.22140457,0.447174835,3173,0.576790542,FALSE,12
3489,YOL066C,617153.7483,709266.5107,603675.0545,732768.5427,358065.7295,580829.8188,0.445234812,0.22954471,0.491048075,3174,0.57751472,FALSE,6
1807,YHR146W,588196.8825,574845.1076,613451.431,601590.142,649358.7644,583390.6031,0.44523724,0.190093275,0.443405269,3175,0.577335974,FALSE,15
1855,YIL009W,833002.6444,830269.9093,392468.5374,527961.5068,441220.5332,595186.7177,0.445667738,0.505241079,0.344746878,3176,0.577712241,FALSE,8
3074,YMR230W,567777.89,415544.2506,720950.4557,628392.9591,638647.919,634979.2905,0.446052525,0.384947306,0.496459635,3177,0.578029035,FALSE,17
893,YDR376W,589565.3302,611173.8801,588624.7768,591130.1939,621337.0164,605723.5111,0.447124631,0.820633887,0.447298569,3178,0.57923603,FALSE,6
435,YCR053W,660094.1337,629927.0168,650282.4495,761672.4704,322531.4691,579901.3149,0.447531842,0.404160866,0.51083262,3179,0.579581187,FALSE,36
3354,YNL286W,574031.2686,564016.8506,630138.583,577981.7721,652440.8551,612295.4734,0.447784017,0.285415763,0.450940598,3180,0.579725408,FALSE,1
2764,YLR393W,666377.3708,603952.9308,588365.0666,565810.4919,647617.0272,552120.0937,0.448022666,0.098822027,0.461609085,3181,0.579852032,FALSE,2
974,YDR489W,574765.7321,592069.2443,611550.3568,576628.1078,634130.4787,619702.7171,0.448187526,0.650746151,0.440246362,3182,0.579883107,FALSE,5
1222,YFL028C,636684.2622,586296.3189,635135.1177,556490.383,655348.7451,558379.7788,0.448310493,0.003125957,0.46820816,3183,0.579859975,FALSE,4
1852,YIL004C,577003.0507,620141.0994,575538.8846,581174.96,607890.1333,639979.7377,0.44831474,0.255507367,0.449339101,3184,0.57968335,FALSE,4
1057,YER002W,438413.9966,448280.0974,459496.0888,1061965.206,290981.94,779953.8074,0.449355003,0.102010019,0.309144956,3185,0.580846012,FALSE,4
3897,YPL139C,589528.9445,589032.7147,604247.1624,602403.7058,641110.0598,583823.0872,0.451186413,0.288506685,0.446440979,3186,0.583030277,FALSE,9
1505,YGR075C,624985.477,541043.941,599322.7242,592374.6578,653852.58,597689.0489,0.451230755,0.113497221,0.454875527,3187,0.582904618,FALSE,1
3650,YOR154W,544583.8062,571501.5212,647739.7435,626678.4187,629755.7742,587939.1646,0.451427982,0.7819404,0.470170716,3188,0.582976475,FALSE,1
674,YDR062W,593792.0694,629194.123,596745.5189,599396.7477,589520.8742,601006.7997,0.452428641,0.166983866,0.450555271,3189,0.584085518,FALSE,10
65,YAR066W,675682.8789,583368.3205,597996.6803,543811.513,622263.4495,598946.6023,0.452795369,0.112765945,0.452544704,3190,0.584375716,FALSE,1
1923,YIL112W,566717.353,619108.3662,657367.8107,593483.2553,591230.6467,590397.8824,0.453229314,0.918560817,0.436712,3191,0.584752456,FALSE,1
3559,YOR016C,644457.4431,612227.0678,587725.4398,565332.2797,637924.9056,572414.4818,0.453374666,0.158722327,0.464323505,3192,0.584756735,FALSE,3
174,YBR038W,583904.0778,575972.8697,611986.332,619745.798,649327.7978,568865.3644,0.454659397,0.33632189,0.443223505,3193,0.586230109,FALSE,5
2992,YMR120C,533877.0166,549026.7789,565542.7586,805467.7332,474349.6639,634782.3035,0.456399829,0.142574706,0.407880218,3194,0.588289949,FALSE,30
3466,YOL038W,610042.6424,579438.2342,583988.4412,586595.1168,658714.7346,590695.7102,0.45806865,0.218317892,0.45552996,3195,0.590256222,FALSE,8
189,YBR058C-A,622424.9031,562447.5878,552983.477,546472.0194,708928.5832,613903.996,0.459139809,0.343438345,0.446036857,3196,0.591451375,FALSE,1
35,YAL038W,739973.9481,752750.0532,472672.7423,636086.6788,371906.7063,627870.1805,0.459438356,0.254191407,0.432280518,3197,0.591650832,FALSE,274
2876,YML086C,682200.7905,829329.2059,456167.1555,532839.8599,561036.8289,559567.2833,0.459455374,0.558418886,0.390604602,3198,0.591487735,FALSE,12
2223,YJR139C,659721.9151,715908.2418,555451.4735,703516.3912,352508.6888,611134.0001,0.459507912,0.209145605,0.487219305,3199,0.591370451,FALSE,40
3713,YOR251C,626819.706,623743.824,630186.7561,616101.8893,444893.974,664720.7416,0.459978976,0.348706738,0.48167399,3200,0.591791702,FALSE,12
1367,YGL122C,591149.289,595014.7285,655867.471,589099.7462,620023.1212,570885.0409,0.460669045,0.13320354,0.461278236,3201,0.592494364,FALSE,11
2271,YKL054C,535212.4769,553382.9275,559407.5222,728698.5978,457520.4606,726328.0435,0.460724407,0.082142196,0.384061504,3202,0.592380507,FALSE,5
170,YBR034C,622306.9757,630707.9228,621875.0071,681857.3361,463233.1008,586784.831,0.460870457,0.348521289,0.493636972,3203,0.592383288,FALSE,15
91,YBL031W,565297.8113,553375.8263,644507.4603,609955.744,656730.6022,581698.0279,0.461617313,0.296112546,0.474373246,3204,0.593158077,FALSE,2
2473,YLL008W,636667.9668,636572.4622,589477.5076,642044.3504,485459.9937,614752.4145,0.462358449,0.260259148,0.473383208,3205,0.593925034,FALSE,20
3779,YOR353C,610262.9267,582623.1473,654682.5928,583595.5692,630981.1057,562521.0872,0.462510108,0.017462553,0.465659402,3206,0.593934534,FALSE,3
236,YBR118W,572316.9176,594705.3356,463982.4172,775210.8092,456787.3102,687305.537,0.462646456,0.038766173,0.404331576,3207,0.593924372,FALSE,159
491,YDL043C,605317.6586,525775.0393,617018.0852,573720.4108,696452.4757,594181.0501,0.463448536,0.094992987,0.461039889,3208,0.594768585,FALSE,2
454,YCR084C,566296.6185,564948.1331,531024.1271,739275.101,470144.1939,691086.1617,0.463486041,0.071185997,0.3962293,3209,0.594631358,FALSE,22
1461,YGR005C,623950.6915,599266.7877,611607.2397,567956.1402,634332.4292,582470.9781,0.463760674,0.023786464,0.478475668,3210,0.594798347,FALSE,11
1122,YER079W,592815.8118,577954.0326,710467.7247,580677.7402,641428.5625,532538.4471,0.463761281,0.08148976,0.466060776,3211,0.594613887,FALSE,2
2500,YLL050C,781556.5994,1018730.5,339880.476,646920.5897,261606.4053,558203.1834,0.463882687,0.213975241,0.385291347,3212,0.594584378,FALSE,15
3871,YPL105C,543103.8269,550157.0475,545290.5159,801110.9661,458333.2817,660001.706,0.464282045,0.107097998,0.399917259,3213,0.594911043,FALSE,13
2537,YLR051C,572753.014,590666.0352,619544.4925,586967.2138,615070.3168,622983.7978,0.465071227,0.917073099,0.467257138,3214,0.595736852,FALSE,6
2040,YJL087C,586981.4428,601868.9322,602772.7678,595016.9864,625022.028,597858.8807,0.46604965,0.591394316,0.464711473,3215,0.596804482,FALSE,17
2800,YLR440C,690546.8473,649788.005,587720.9442,721521.8849,335993.7063,613810.559,0.466458534,0.327463241,0.510739624,3216,0.597142347,FALSE,4
2788,YLR424W,573004.5223,576414.233,625241.4706,584495.1672,650246.5034,601864.0775,0.467072539,0.306366556,0.470224629,3217,0.597742506,FALSE,3
411,YCR019W,675657.3135,622733.5901,577105.0126,576444.3408,665738.4405,510766.599,0.46793488,0.204398472,0.485220266,3218,0.598660007,FALSE,1
887,YDR368W,757602.6508,851237.8457,416297.8429,692166.3165,325558.3847,558396.3375,0.467978768,0.236237026,0.428649419,3219,0.59853016,FALSE,20
560,YDL131W,678078.5336,497063.076,831725.9362,795015.7582,242690.1554,577646.098,0.469029617,0.695753532,0.524756905,3220,0.599687867,FALSE,27
2801,YLR441C,555060.6343,504144.6592,506787.0713,860664.4183,403804.1677,705934.9015,0.46911941,0.144300378,0.375064995,3221,0.599616458,FALSE,100
2907,YML129C,565750.5775,593318.9214,571065.501,723609.1799,572609.559,563310.2033,0.46924081,0.307266006,0.458544494,3222,0.59958548,FALSE,2
2364,YKL182W,572632.7492,522521.2985,594097.8783,744096.4833,498043.6192,644805.2573,0.469353854,0.322684974,0.426650219,3223,0.599543846,FALSE,136
2717,YLR325C,565848.1735,572275.4458,550177.2537,739858.6839,493772.5479,649619.1152,0.469518405,0.084596261,0.418834644,3224,0.599568012,FALSE,23
1617,YGR229C,459717.9958,447144.4154,444085.3832,273840.4391,1126991.612,826892.971,0.469663808,0.569185131,0.307154261,3225,0.599567721,FALSE,6
1306,YGL031C,497632.2589,515040.5881,481476.6253,937300.5982,360682.0874,723419.7866,0.469682177,0.081772759,0.356006687,3226,0.599405308,FALSE,21
3889,YPL128C,603929.3668,582105.1657,662261.6343,552719.3443,607473.0259,614033.0014,0.470420227,0.180434855,0.468032815,3227,0.600161163,FALSE,2
3374,YNL313C,608465.5006,632489.3064,615997.9413,658678.1814,497026.002,594262.4055,0.472023861,0.278898455,0.494683464,3228,0.60202052,FALSE,21
3310,YNL231C,497514.3726,522608.4115,460618.9176,343541.448,1030195.499,736730.8177,0.47212879,0.59861715,0.352572011,3229,0.601967863,FALSE,17
663,YDR047W,578047.0887,612341.1239,590445.5547,626828.4534,582068.0224,611581.1069,0.472169341,0.005411379,0.468732209,3230,0.601833181,FALSE,10
1353,YGL099W,641392.7986,642509.1559,576333.8342,620131.2193,492555.9633,631482.6033,0.473113466,0.235838537,0.479122131,3231,0.602849935,FALSE,22
1790,YHR119W,634905.0354,592812.8842,610613.527,578443.6526,635872.0605,567898.6425,0.473249687,0.012425455,0.48589025,3232,0.602836931,FALSE,3
3636,YOR132W,591730.4109,580391.4732,705081.2599,589283.2754,638751.6644,529153.0119,0.474003344,0.101410682,0.475683597,3233,0.603610197,FALSE,8
1562,YGR152C,522637.8908,497234.957,522842.8154,749351.5606,382112.703,856399.7621,0.475663301,0.127472729,0.360643787,3234,0.605536738,FALSE,2
196,YBR070C,570782.7368,577678.9281,627342.3807,581341.0186,643444.0774,610188.3918,0.475670719,0.38776051,0.478947912,3235,0.605358995,FALSE,2
3935,YPL204W,614026.1674,598336.3986,624135.6082,577197.2613,638022.6128,569396.1133,0.475847216,0.017153637,0.493118839,3236,0.605396473,FALSE,4
1614,YGR222W,566028.8515,556417.8509,648021.9576,593032.9487,626410.8246,619617.9623,0.475964435,0.490119711,0.499078624,3237,0.605358535,FALSE,2
1924,YIL114C,610165.2598,617906.322,505601.7442,629162.1549,554929.5143,665980.9739,0.476173141,0.078854543,0.470782871,3238,0.605436942,FALSE,9
796,YDR234W,491076.7897,493534.1947,487900.4532,922210.6205,340864.7779,774413.6294,0.476652351,0.093001609,0.341106039,3239,0.605859132,FALSE,19
256,YBR145W,580175.5261,593798.8435,609159.8366,596311.2718,642311.0637,588768.2142,0.476850685,0.392160319,0.474534845,3240,0.605924158,FALSE,3
381,YCL040W,634298.0046,634604.5744,618884.9891,677112.1802,417618.2553,621061.5011,0.477921462,0.304069477,0.508221602,3241,0.607097396,FALSE,20
946,YDR451C,574254.8208,581229.0013,623668.7253,617155.9409,584007.217,623731.8019,0.478629083,0.538375837,0.482902479,3242,0.60780874,FALSE,1
120,YBL068W,572221.2016,571099.4097,562544.0119,723398.262,506390.2741,641569.6266,0.478744574,0.107014127,0.432987226,3243,0.607767934,FALSE,11
551,YDL122W,562752.6682,556858.9174,566820.8911,701969.6506,482949.4813,700000.3831,0.480628153,0.108051191,0.414487542,3244,0.609971056,FALSE,8
1091,YER042W,682250.2514,741861.8658,508116.8774,714370.3716,373018.5822,577726.2902,0.485974232,0.206759071,0.504213708,3245,0.616565767,FALSE,9
3965,YPL243W,639788.4449,624841.6254,626414.9008,711323.9476,408316.2347,593105.6235,0.488291304,0.365800431,0.537777862,3246,0.619314633,FALSE,14
384,YCL044C,620968.5892,614324.2697,603923.6246,570171.906,646321.9511,565276.6574,0.488479936,0.110171836,0.512944332,3247,0.619363073,FALSE,2
4049,YPR101W,548566.6943,567169.5859,649674.8493,579125.4039,632356.9931,632190.0893,0.488970217,0.683118068,0.506180195,3248,0.619793837,FALSE,1
1672,YHL013C,564645.3903,564421.6839,640491.4437,591394.3197,656608.2166,594702.108,0.489303559,0.294582051,0.501348448,3249,0.62002547,FALSE,5
346,YBR279W,598766.1723,599740.4417,617826.8124,597949.6069,609497.6148,589632.8258,0.48936233,0.110576405,0.490366306,3250,0.619909143,FALSE,12
