,ProteinID,126 Vert Med,127n Vert Med,127c Vert Med,128n Vert Med,128c Vert Med,129n Vert Med,batch_p_value,null_batch_p_value,1 vs 2,i_value,BH_value,Significant?,PepPerProt
2401,YJR058C,505851.5832,522109.7838,479534.9998,715919.8193,674090.3814,710034.0305,0.000440872,0.337316549,0.000393694,1537,0.001308274,TRUE,1
2262,YJL084C,510920.0455,530826.458,494387.3648,684396.0875,674327.7541,719503.2553,0.000441749,0.353771469,0.000472144,1538,0.001310025,TRUE,11
1088,YDR495C,717113.5937,748325.41,689695.7165,518983.4015,519725.8613,546005.2168,0.000441835,0.696458752,0.000574963,1539,0.001309428,TRUE,7
1013,YDR395W,700982.7153,709762.4537,665610.2981,558126.7881,540543.641,548699.0921,0.000442407,0.688555526,0.000580375,1540,0.00131027,TRUE,31
3647,YNL220W,674912.6806,664128.9822,691304.7205,573671.8452,548981.1719,565017.9283,0.000442463,0.552592163,0.000437971,1541,0.001309586,TRUE,38
2405,YJR063W,558102.0817,539610.0115,553747.4025,652077.8815,682629.3204,656250.6507,0.000442519,0.764382775,0.000516753,1542,0.001308903,TRUE,6
1711,YGR124W,719937.3156,725301.298,716979.2596,550755.8232,498023.5357,530969.6067,0.000443344,0.703803445,0.000237933,1543,0.001310495,TRUE,90
4111,YOR267C,803326.72,791027.2311,791062.9505,438457.0846,515835.4559,453138.3956,0.000443595,0.365417895,0.00017225,1544,0.001310385,TRUE,8
2858,YLR109W,789308.0124,779597.6766,708758.7778,489063.3398,516075.3998,480928.0552,0.00044368,0.498021104,0.000661188,1545,0.001309788,TRUE,64
880,YDR236C,817892.3636,794962.4348,817292.8575,410574.9955,489271.6147,471207.1022,0.000443951,0.395022702,0.000145223,1546,0.001309742,TRUE,2
3480,YNL004W,527460.0948,523493.8271,518830.8776,690010.5158,652072.6513,709045.4374,0.000444875,0.378314083,0.000691683,1547,0.001311621,TRUE,7
3248,YMR039C,479962.8792,484066.738,509129.4279,727162.5786,738559.5485,670993.7543,0.000445229,0.650699824,0.000630489,1548,0.001311814,TRUE,12
354,YBR241C,562584.4464,559000.9295,547165.3171,675785.6626,650385.3544,648028.6946,0.000446549,0.441908279,0.000530859,1549,0.001314854,TRUE,2
1393,YFR021W,684401.7096,667544.9025,685525.6038,558353.0867,577821.509,547341.0015,0.000447575,0.326562584,0.000376303,1550,0.001317027,TRUE,3
580,YDL086W,542199.2272,521925.1035,550315.3474,672823.4373,690837.92,657773.9029,0.000447604,0.753541786,0.000442045,1551,0.001316262,TRUE,15
3474,YMR318C,731434.1933,719734.7589,744919.4703,524752.6574,544248.5537,489861.2603,0.000449065,0.370851238,0.000263993,1552,0.001319707,TRUE,33
1099,YDR508C,832522.15,844636.9192,722672.8232,449146.6153,470454.3641,465440.694,0.000449716,0.587746884,0.001003633,1553,0.001320769,TRUE,11
2656,YKL219W,816358.1765,928728.1587,754441.082,431407.0478,437647.5257,439012.1887,0.00045035,0.679414923,0.001473545,1554,0.001321782,TRUE,3
2515,YKL043W,520720.3582,528113.4606,514632.0551,680185.2428,720394.5877,661673.6499,0.000452863,0.637702816,0.000726002,1555,0.001328301,TRUE,2
1529,YGL141W,690130.9845,701162.2033,671333.8683,539296.221,570045.8479,552185.2007,0.000454399,0.488915253,0.00042779,1556,0.001331951,TRUE,11
2395,YJR051W,683993.6981,691450.7397,736442.6448,542159.658,550763.7646,534276.434,0.000455158,0.41945531,0.000693574,1557,0.001333317,TRUE,16
3246,YMR037C,514859.279,492610.0788,532349.2767,691420.2694,716580.1947,674157.2785,0.000455711,0.748212438,0.000427811,1558,0.00133408,TRUE,12
2968,YLR270W,517854.1241,501126.3452,535973.0719,675560.836,716490.5309,678215.9824,0.000457872,0.755571139,0.000494124,1559,0.001339548,TRUE,23
443,YCL064C,906642.2965,850074.4867,742706.0822,430201.4219,449783.1159,422732.6651,0.000460239,0.510215655,0.001214656,1560,0.001345608,TRUE,41
3925,YOR020W-A,349614.5285,374947.2061,303731.6421,746329.5542,827852.4112,907251.8614,0.00046112,0.439621922,0.000681566,1561,0.001347321,TRUE,1
2742,YLL008W,668914.1091,661161.1543,659836.8431,562830.7682,588157.2158,569296.6879,0.000462047,0.362619766,0.00037667,1562,0.001349167,TRUE,25
2274,YJL099W,669601.1756,670959.7924,667524.412,564123.0006,585950.3805,556529.8832,0.000462112,0.385288542,0.000346669,1563,0.00134849,TRUE,6
3,Q0140,372598.7301,364411.5938,412470.3081,824048.4578,706939.5203,853973.4334,0.000466281,0.449438538,0.000954792,1564,0.001359787,TRUE,11
3160,YML064C,694196.4551,703588.0513,663997.4546,542351.6851,562845.661,555537.8798,0.000466374,0.55528235,0.000561365,1565,0.001359189,TRUE,4
2931,YLR216C,811712.9297,822694.0521,716169.631,458472.353,482641.2257,484110.0478,0.000467208,0.588194689,0.000898095,1566,0.001360749,TRUE,48
3453,YMR295C,681562.2278,674012.697,707361.4511,551092.306,570302.3876,543498.2039,0.000467382,0.344732671,0.000498911,1567,0.001360387,TRUE,12
2035,YHR197W,639058.3978,646205.4825,634862.4037,596384.5679,593222.0997,585603.3141,0.000468226,0.607071663,0.000466723,1568,0.001361975,TRUE,17
1394,YFR024C-A,683673.8334,680110.2678,712734.5996,540951.0836,568925.121,544499.2079,0.000468452,0.3492507,0.000487905,1569,0.001361766,TRUE,22
1931,YHR072W,500628.4357,487559.7464,533950.3879,714057.8576,679936.6262,699853.7882,0.000470037,0.562928134,0.000359789,1570,0.001365501,TRUE,20
701,YDL248W,685371.6636,750254.4672,731038.6029,533120.6995,535788.4767,513846.4585,0.00047085,0.592422512,0.0006798,1571,0.001366995,TRUE,1
2553,YKL091C,732372.2878,762007.3584,736154.0685,484133.2132,543263.7589,503274.7687,0.000470968,0.437873943,0.000294167,1572,0.001366465,TRUE,5
3023,YLR354C,771292.5424,762706.9437,694451.6162,503825.7625,522606.4071,498563.245,0.000473496,0.525576651,0.00076303,1573,0.001372929,TRUE,56
1991,YHR137W,348705.9808,351787.5236,368408.2001,871968.6136,694935.5583,878122.5051,0.000475098,0.382781336,0.001610042,1574,0.001376697,TRUE,26
1661,YGR061C,675071.5572,670607.464,679655.6006,558963.0628,583010.2,551540.7563,0.00047531,0.346125288,0.000358253,1575,0.001376438,TRUE,85
3575,YNL123W,729753.7182,717690.593,708299.416,516064.7896,559532.2765,512962.5125,0.000475775,0.371134337,0.000313044,1576,0.00137691,TRUE,35
1404,YFR034C,646834.6983,664614.4907,662485.5842,588194.8887,573700.0795,571429.5658,0.000475877,0.645170406,0.000475261,1577,0.001376333,TRUE,9
2598,YKL148C,214318.7949,206888.682,303570.7599,926100.3965,842808.4966,960244.2386,0.000476214,0.569279704,0.000138716,1578,0.001376434,TRUE,28
2833,YLR079W,849268.3275,850774.5308,762675.9574,449000.6518,406531.9523,477052.5016,0.000478354,0.7098805,0.000451829,1579,0.001381743,TRUE,1
3107,YLR455W,494430.723,472979.5777,523024.2476,712500.795,725684.2342,683922.4356,0.000479464,0.718254945,0.000379234,1580,0.001384072,TRUE,7
1424,YGL006W,488363.0391,462128.6639,514306.6708,714940.7699,738238.7666,689657.4519,0.000481778,0.73716202,0.00039087,1581,0.001389875,TRUE,18
1672,YGR078C,738890.3419,749269.0956,720707.2729,501781.813,549313.452,495578.1354,0.000483733,0.41544958,0.000308227,1582,0.001394631,TRUE,10
221,YBR073W,577076.7026,582840.5782,577345.4391,651940.2701,633976.2371,634825.3714,0.000484877,0.390815505,0.000572628,1583,0.001397047,TRUE,28
2319,YJL164C,585062.8585,588814.0707,579888.6547,639160.5014,627111.532,640551.6195,0.000486934,0.32520632,0.000515839,1584,0.001402086,TRUE,3
1621,YGR007W,772265.3352,732342.1674,750315.1549,477183.9893,538100.9168,494560.1449,0.000488178,0.335033032,0.000319777,1585,0.001404781,TRUE,14
4176,YOR355W,542060.6623,548037.0572,521005.5024,652860.5504,682018.4661,685674.7162,0.000489032,0.496895771,0.000497968,1586,0.001406351,TRUE,7
4193,YOR375C,371131.3172,379003.866,376091.875,853480.0761,688618.1209,856880.762,0.000489341,0.356909881,0.001581681,1587,0.001406353,TRUE,51
2803,YLR038C,126832.94,122614.8278,166169.9901,1009660.387,709504.5932,1232916.903,0.000492968,0.443450732,0.005148402,1588,0.001415885,TRUE,8
1466,YGL060W,791796.9238,783301.2436,755683.1723,454887.8833,525369.426,468535.6168,0.000493048,0.389881011,0.00026254,1589,0.001415226,TRUE,6
2862,YLR116W,574377.0261,587617.5899,576506.8315,634206.972,648405.578,638304.2283,0.000493334,0.514837528,0.000495644,1590,0.001415156,TRUE,13
2688,YKR042W,657585.3907,681789.3112,653692.9531,578727.5718,570741.3402,567251.3307,0.000493926,0.701907778,0.000613407,1591,0.001415962,TRUE,8
1090,YDR497C,657449.0597,665260.7655,679833.1396,569885.9921,582666.6596,559862.0213,0.000494782,0.397756427,0.000483836,1592,0.001417525,TRUE,7
393,YBR287W,560133.2731,534915.232,548264.9359,676917.4308,671062.0001,648076.2182,0.000494924,0.677375792,0.000502746,1593,0.001417042,TRUE,2
574,YDL078C,584189.586,584325.6058,568658.8976,636178.4795,639731.4868,644036.1777,0.000496111,0.445336046,0.000426528,1594,0.001419551,TRUE,15
264,YBR123C,665541.0929,650542.6364,659672.5941,570675.2662,589937.4205,571121.6823,0.000499045,0.316450784,0.000454987,1595,0.001427051,TRUE,13
2938,YLR225C,712785.7816,733405.7881,718474.8937,503130.634,556356.0096,523511.815,0.000500664,0.425306381,0.000312979,1596,0.001430781,TRUE,7
3594,YNL148C,693415.5577,699434.3403,712985.7342,555832.9307,556220.1472,518127.194,0.000503144,0.43565359,0.000336599,1597,0.00143697,TRUE,2
3727,YNL317W,557109.9477,551690.7247,571692.5994,654807.8117,669627.417,644378.0362,0.000504405,0.731633094,0.000526845,1598,0.001439669,TRUE,12
463,YCR028C,678387.486,711186.0802,715273.6733,558640.4775,547587.2371,525080.9289,0.000504667,0.549198132,0.000496743,1599,0.001439516,TRUE,2
466,YCR031C,536803.8651,521382.8495,550497.0671,696384.0559,664195.1892,663597.6619,0.00050638,0.574444369,0.000540671,1600,0.001443498,TRUE,76
3813,YOL027C,536834.3005,556788.5097,550140.758,671589.2801,644869.122,678331.6638,0.000506573,0.329860695,0.000577197,1601,0.001443147,TRUE,23
1101,YDR512C,483317.3756,445885.1353,474951.9838,700722.9069,783112.9756,707041.9327,0.000506929,0.774025942,0.000806928,1602,0.00144326,TRUE,5
2293,YJL128C,664048.4295,669916.0058,650713.6486,570296.6603,586820.0905,566802.5132,0.000508299,0.474887531,0.00048992,1603,0.001446258,TRUE,24
3126,YML018C,545581.0357,555545.8221,559357.7398,664956.9194,641017.656,675591.9743,0.000512436,0.369096546,0.000628829,1604,0.001457119,TRUE,3
452,YCR012W,767008.1002,777817.1187,701579.9147,522502.5019,485005.2791,501264.1232,0.000513507,0.698377657,0.000715529,1605,0.001459256,TRUE,315
3498,YNL026W,587275.8314,581243.2512,592426.9517,628223.0199,634891.0912,639539.763,0.000513732,0.653766464,0.000510399,1606,0.001458985,TRUE,8
1047,YDR444W,570837.4654,549037.0745,544257.8847,657073.2672,670209.892,651262.9435,0.000514525,0.66380946,0.000453413,1607,0.00146033,TRUE,4
657,YDL178W,440954.8303,432192.6221,478225.5284,772244.892,687258.0029,767467.2819,0.000519463,0.466065745,0.000706714,1608,0.001473426,TRUE,21
2152,YIL138C,668769.3993,707654.6813,697400.5273,537298.2629,563924.6271,554425.7461,0.000521595,0.534338507,0.000572022,1609,0.001478555,TRUE,8
3744,YNR011C,717572.4929,718443.7974,697101.3611,517641.071,563367.6617,525313.4774,0.000523775,0.405048947,0.000369645,1610,0.001483814,TRUE,16
2098,YIL067C,752132.2332,719744.1513,741060.2607,502104.9764,548842.2346,493325.8767,0.000525198,0.324281288,0.000346277,1611,0.001486921,TRUE,5
3267,YMR072W,572840.4514,585923.5896,565894.112,648337.4611,638665.765,643223.2033,0.000525376,0.334246612,0.00045865,1612,0.0014865,TRUE,17
488,YCR063W,504208.1162,514119.8104,515496.3731,655521.542,720398.7446,709947.7634,0.000526258,0.616680263,0.000840238,1613,0.001488074,TRUE,2
2453,YJR124C,520280.314,539016.1433,552798.5025,690784.9491,658732.5036,672626.9397,0.00052872,0.428784917,0.00049469,1614,0.001494109,TRUE,3
62,YAR007C,551121.0149,541469.4816,558921.688,651405.4374,685327.7877,655264.3168,0.000532643,0.764668082,0.000664246,1615,0.001504262,TRUE,36
993,YDR376W,725620.253,710743.0481,699140.25,519313.2502,562990.9945,521826.7988,0.000532749,0.371255133,0.000387952,1616,0.00150363,TRUE,10
3008,YLR328W,549951.8054,558701.0327,578047.62,650809.5542,657980.6145,655021.5392,0.000535305,0.592706528,0.000417778,1617,0.00150991,TRUE,6
4517,YPR141C,557918.7343,573984.4855,558579.968,638442.2277,658693.5758,661570.1254,0.00053608,0.470917077,0.000569792,1618,0.001511162,TRUE,12
141,YBL079W,656076.1551,662093.9959,678957.3729,572537.9897,582865.3563,561281.8481,0.000537644,0.394518301,0.000541694,1619,0.001514634,TRUE,33
1075,YDR479C,665728.8591,659646.4905,694981.7625,561706.8992,572764.0316,563786.6547,0.000539031,0.372394219,0.000713885,1620,0.001517604,TRUE,4
904,YDR268W,539992.7942,506275.0617,537397.8235,669613.1698,701628.9653,674068.0832,0.000541188,0.780499723,0.00047704,1621,0.001522737,TRUE,3
116,YBL047C,761742.2046,696873.8077,710391.7063,513244.0965,517536.4114,541764.0172,0.000543807,0.463840239,0.000782492,1622,0.001529165,TRUE,45
1431,YGL016W,767830.3946,852163.4445,733354.509,477048.633,455859.9916,492092.7985,0.000546691,0.757701944,0.001097143,1623,0.001536327,TRUE,23
3929,YOR025W,512427.2072,535299.3506,490676.7282,677078.5639,685658.445,714269.7241,0.000548276,0.379880748,0.000465191,1624,0.001539833,TRUE,1
4549,YPR179C,551751.475,547741.1268,573145.4378,649168.6422,668919.8633,657090.2952,0.000548287,0.710697187,0.000493564,1625,0.001538915,TRUE,8
4506,YPR127W,731463.4356,718826.2443,751088.9026,514196.2696,549481.1507,491881.1675,0.000549805,0.339678182,0.000361497,1626,0.001542226,TRUE,6
1584,YGL213C,679044.2678,686621.4015,697011.8769,562251.8411,569069.8328,533185.1712,0.000552848,0.420454397,0.000401771,1627,0.001549809,TRUE,12
1463,YGL057C,532208.7153,533630.9452,512225.3326,660153.5917,674124.7969,711155.7821,0.000553146,0.443438548,0.000737074,1628,0.001549691,TRUE,3
2602,YKL152C,972110.5213,988947.6966,758930.8712,365337.0198,387946.8787,369133.9995,0.000553912,0.585182955,0.002011871,1629,0.001550885,TRUE,82
1810,YGR254W,781036.2698,723418.6868,763868.451,491520.4749,533419.2879,474872.4963,0.000555491,0.312520733,0.00046489,1630,0.001554353,TRUE,201
1999,YHR149C,662928.4129,662434.4703,683492.7445,562235.882,583493.1378,561695.8152,0.000557457,0.346250554,0.000548113,1631,0.001558896,TRUE,10
1574,YGL202W,698268.0652,716882.7684,752812.6059,538101.4605,540629.9976,504472.6322,0.000557891,0.439852074,0.000597238,1632,0.001559156,TRUE,30
142,YBL080C,391887.8275,409193.8195,474574.1808,748805.9047,771121.9143,775751.5317,0.000558492,0.591632269,0.000213245,1633,0.00155988,TRUE,5
4210,YPL012W,569690.9939,558166.461,565327.8211,661681.0812,634759.2642,658159.9806,0.000562078,0.438891231,0.000662284,1634,0.001568933,TRUE,48
1097,YDR506C,834099.4262,885782.5605,943026.6078,394857.8499,450399.0807,350734.9435,0.000562392,0.393607709,0.000331049,1635,0.001568849,TRUE,2
2755,YLL027W,490337.2907,528843.6186,516615.751,670391.8299,692287.1892,720266.3426,0.000563137,0.428259817,0.000577563,1636,0.001569967,TRUE,3
4426,YPR018W,568911.2716,563148.602,581135.3319,645048.6708,657959.2196,639266.5051,0.000566978,0.747249017,0.000568391,1637,0.001579712,TRUE,3
645,YDL161W,722505.5598,686765.8006,707309.1993,528052.3519,564529.7718,527323.8723,0.000570838,0.310340939,0.000500177,1638,0.001589493,TRUE,14
1697,YGR104C,910737.6132,854103.6801,920013.9936,399293.5708,438817.6795,333323.9948,0.000573288,0.35953157,0.000168084,1639,0.001595343,TRUE,6
1750,YGR175C,467055.253,458162.3634,513620.3384,725058.3861,746246.4325,693803.8615,0.0005751,0.70160335,0.000458586,1640,0.00159941,TRUE,35
3600,YNL155W,652778.322,676785.2416,655385.1381,578029.3238,580951.8699,565386.572,0.000575165,0.60350604,0.000639398,1641,0.001598616,TRUE,6
2370,YJR014W,679664.6313,686110.6967,657040.687,577413.8904,554405.5021,559240.0156,0.000578346,0.700232313,0.000602322,1642,0.001606479,TRUE,7
1429,YGL013C,696324.8531,694432.8508,723248.3412,528501.4961,566966.0641,529549.1336,0.000580352,0.338561334,0.000486562,1643,0.001611069,TRUE,17
1494,YGL095C,728289.1958,709663.1565,743314.9943,511462.8712,555678.6753,504090.1996,0.000582002,0.319177976,0.000416247,1644,0.001614666,TRUE,13
2363,YJR007W,546784.9773,564116.8062,530244.7863,663692.2406,656256.467,675594.1162,0.000584182,0.340852797,0.00047061,1645,0.001619728,TRUE,34
1358,YFL033C,707691.1324,718517.8066,675017.3168,524576.8201,547571.6104,556379.9379,0.000584427,0.586284774,0.000618277,1646,0.001619424,TRUE,12
3975,YOR090C,555257.4407,573989.0409,569743.1141,643174.5478,664078.8778,646495.3799,0.000585456,0.565784845,0.000594177,1647,0.001621289,TRUE,9
1917,YHR056C,563371.7737,580776.5603,558004.0422,641240.7239,652898.2439,654663.8318,0.00058774,0.412803336,0.000520536,1648,0.001626626,TRUE,13
1031,YDR422C,692262.7251,715272.4156,765171.1847,515097.9893,538605.2286,526602.1046,0.000590417,0.436331359,0.000939528,1649,0.001633045,TRUE,6
1755,YGR181W,539107.5503,537186.7086,509414.8314,656433.9249,687773.0046,695859.2113,0.000593405,0.510619681,0.000596662,1650,0.001640315,TRUE,8
3554,YNL097C,647934.0718,649409.7874,645818.869,581415.2848,597682.7409,578756.9748,0.000594182,0.38324685,0.000504295,1651,0.00164147,TRUE,9
3085,YLR427W,560905.9889,571253.3426,580293.7681,639145.0084,645625.7392,657267.9203,0.000596018,0.503564482,0.000579123,1652,0.001645543,TRUE,4
4110,YOR266W,478545.5929,461854.8444,507450.8192,715672.0079,758231.5168,683976.8133,0.000597916,0.75025666,0.000727302,1653,0.001649786,TRUE,3
3664,YNL242W,710418.473,727029.5095,694272.6531,508738.6088,552363.2074,545353.4136,0.000599935,0.501060266,0.000446805,1654,0.001654355,TRUE,10
1676,YGR083C,676038.6419,671716.0795,682545.0788,571003.73,575332.7553,542998.3645,0.000601138,0.394188509,0.000430591,1655,0.001656671,TRUE,22
2136,YIL122W,455348.507,504794.487,480110.0845,718515.7598,683535.7427,754130.9164,0.000604106,0.324689999,0.000660369,1656,0.001663846,TRUE,1
2517,YKL046C,664383.1169,688184.8657,661265.9596,579747.4999,563016.1181,557365.3838,0.000605419,0.696308508,0.00064509,1657,0.001666455,TRUE,3
3100,YLR447C,658622.4834,668655.2276,659298.5431,558626.6254,581572.5026,582583.326,0.000608245,0.50858276,0.000485198,1658,0.001673225,TRUE,20
2832,YLR078C,697557.5641,670990.3585,661515.1595,550078.0215,566366.4355,568890.4901,0.000615948,0.45190097,0.000729404,1659,0.001693394,TRUE,8
372,YBR261C,687143.9227,686070.9671,669087.8825,539532.5045,573293.4982,564742.6308,0.000617759,0.451986271,0.000484331,1660,0.00169735,TRUE,5
3914,YOR001W,576797.4527,577746.923,581953.5135,642867.0802,651210.6899,629076.569,0.000617877,0.684976296,0.00072479,1661,0.00169665,TRUE,18
3974,YOR089C,703979.9539,699129.6784,674206.4234,532792.287,569738.4873,546857.0022,0.00061914,0.43112246,0.000548742,1662,0.001699095,TRUE,19
1378,YFR004W,702333.1218,687010.0611,704030.3821,529167.317,572389.6655,538047.615,0.000620971,0.320729719,0.00044563,1663,0.001703095,TRUE,15
3562,YNL106C,552285.0866,550328.8299,562303.7518,662409.0477,678269.2953,640674.2221,0.00062104,0.712585336,0.000787393,1664,0.001702263,TRUE,16
1911,YHR046C,674703.8809,676554.2636,693399.1098,539685.3347,563610.5631,574252.7068,0.000621463,0.460474017,0.000492268,1665,0.001702399,TRUE,9
630,YDL142C,797246.5174,796513.5623,730449.1829,446175.6389,500766.1731,502181.4402,0.000622397,0.511090834,0.000536022,1666,0.001703934,TRUE,1
390,YBR282W,256032.4437,249481.7147,284414.8001,859639.1289,721666.3455,1080995.027,0.000625588,0.428379273,0.004046696,1667,0.001711642,TRUE,6
134,YBL069W,685138.3369,664197.8026,692761.9156,552066.1506,577703.6533,550574.5099,0.000625738,0.298611425,0.0006003,1668,0.001711026,TRUE,10
3935,YOR037W,529507.7316,506348.4963,490560.8613,704278.3609,719430.6308,665088.8124,0.00062737,0.635410575,0.000687518,1669,0.001714461,TRUE,2
356,YBR244W,782185.3371,747854.9557,688532.6098,516379.3324,511045.0393,503216.5502,0.000630083,0.553657168,0.001149396,1670,0.001720844,TRUE,23
135,YBL071W-A,708969.466,741320.457,672815.6631,532099.9347,537905.6869,540570.8839,0.000632347,0.676330862,0.001019724,1671,0.001725993,TRUE,3
4319,YPL146C,492722.3645,524823.9468,485964.3552,698737.6154,671914.7815,733306.5986,0.000632865,0.313406662,0.000732269,1672,0.001726373,TRUE,11
